county,year,hh_income_vgrdl
9772,2014,23017
9772,2015,23598
9772,2016,24100
9772,2017,25136
9772,2018,25630
9772,2019,25710
9772,2020,25676
9773,2001,17155
9773,2002,16959
9773,2003,17477
9773,2004,18014
9773,2005,18152
9773,2006,18522
9773,2007,18944
9773,2008,19526
9773,2009,19097
9773,2010,19897
9773,2011,20955
9773,2012,21472
9773,2013,21594
9773,2014,22094
9773,2015,22775
9773,2016,23380
9773,2017,24173
9773,2018,25401
9773,2019,25717
9773,2020,25565
9774,2001,16294
9774,2002,16374
9774,2003,16830
9774,2004,17363
9774,2005,17718
9774,2006,18269
9774,2007,18823
9774,2008,19844
9774,2009,20018
9774,2010,21200
9774,2011,22206
9774,2012,21575
9774,2013,21879
9774,2014,22219
9774,2015,22350
9774,2016,23480
9774,2017,24075
9774,2018,24973
9774,2019,25434
9774,2020,25260
9775,2001,17358
9775,2002,17396
9775,2003,17906
9775,2004,18396
9775,2005,18735
9775,2006,19241
9775,2007,19708
9775,2008,20277
9775,2009,19967
9775,2010,20716
9775,2011,21551
9775,2012,21683
9775,2013,21818
9775,2014,22490
9775,2015,22831
9775,2016,23465
9775,2017,24091
9775,2018,25157
9775,2019,25106
9775,2020,25183
9776,2001,17455
9776,2002,17488
9776,2003,18084
9776,2004,18660
9776,2005,19182
9776,2006,19788
9776,2007,20282
9776,2008,20577
9776,2009,20081
9776,2010,20570
9776,2011,21460
9776,2012,22674
9776,2013,23005
9776,2014,23544
9776,2015,24635
9776,2016,25681
9776,2017,25853
9776,2018,26262
9776,2019,26269
9776,2020,26345
9777,2001,16084
9777,2002,16106
9777,2003,16578
9777,2004,17234
9777,2005,17601
9777,2006,18166
9777,2007,18905
9777,2008,19500
9777,2009,19086
9777,2010,19826
9777,2011,20821
9777,2012,21471
9777,2013,21929
9777,2014,22338
9777,2015,22581
9777,2016,22709
9777,2017,23875
9777,2018,24924
9777,2019,25033
9777,2020,24851
9778,2001,17049
9778,2002,16874
9778,2003,17571
9778,2004,18313
9778,2005,18844
9778,2006,19513
9778,2007,20109
9778,2008,20641
9778,2009,20232
9778,2010,21022
9778,2011,22038
9778,2012,22639
9778,2013,23228
9778,2014,23830
9778,2015,24578
9778,2016,24423
9778,2017,24762
9778,2018,26043
9778,2019,25966
9778,2020,25697
9779,2001,16378
9779,2002,16532
9779,2003,17382
9779,2004,18358
9779,2005,18478
9779,2006,18857
9779,2007,19262
9779,2008,19992
9779,2009,19802
9779,2010,20722
9779,2011,21732
9779,2012,22519
9779,2013,22219
9779,2014,22982
9779,2015,23417
9779,2016,24025
9779,2017,24297
9779,2018,25634
9779,2019,26021
9779,2020,25906
9780,2001,16961
9780,2002,16733
9780,2003,17230
9780,2004,17657
9780,2005,18082
9780,2006,18670
9780,2007,19241
9780,2008,19918
9780,2009,19730
9780,2010,20621
9780,2011,21615
9780,2012,22048
9780,2013,22084
9780,2014,22288
9780,2015,22774
9780,2016,23611
9780,2017,24511
9780,2018,25612
9780,2019,25954
9780,2020,25905
10041,2001,14969
10041,2002,14917
10041,2003,15133
10041,2004,15740
10041,2005,16156
10041,2006,16329
10041,2007,16634
10041,2008,17013
10041,2009,16878
10041,2010,17295
10041,2011,17799
10041,2012,17907
10041,2013,17980
10041,2014,18274
10041,2015,18678
10041,2016,19022
10041,2017,19565
10041,2018,20133
10041,2019,21138
10041,2020,21372
10042,2001,14959
10042,2002,14841
10042,2003,15209
10042,2004,16479
10042,2005,16051
10042,2006,15531
10042,2007,15361
10042,2008,15616
10042,2009,15560
10042,2010,15973
10042,2011,16493
10042,2012,16566
10042,2013,17027
10042,2014,17426
10042,2015,17909
10042,2016,18335
10042,2017,18887
10042,2018,19907
10042,2019,19975
10042,2020,20052
10043,2001,14928
10043,2002,14923
10043,2003,15061
10043,2004,15475
10043,2005,15780
10043,2006,15931
10043,2007,16183
10043,2008,16656
10043,2009,16793
10043,2010,17371
10043,2011,17976
10043,2012,18055
10043,2013,18243
10043,2014,18669
10043,2015,19029
10043,2016,19427
10043,2017,20016
10043,2018,20583
10043,2019,20786
10043,2020,21085
10044,2001,14880
10044,2002,14811
10044,2003,14983
10044,2004,15495
10044,2005,15847
10044,2006,16005
10044,2007,16312
10044,2008,16720
10044,2009,16781
10044,2010,17394
10044,2011,18014
10044,2012,18588
10044,2013,18918
10044,2014,19243
10044,2015,19754
10044,2016,20266
10044,2017,20792
10044,2018,21941
10044,2019,22117
10044,2020,22306
10045,2001,15972
10045,2002,15912
10045,2003,16147
10045,2004,16735
10045,2005,17221
10045,2006,17398
10045,2007,17834
10045,2008,18375
10045,2009,18369
10045,2010,18950
10045,2011,19633
10045,2012,20020
10045,2013,20448
10045,2014,20992
10045,2015,21367
10045,2016,21851
10045,2017,23036
10045,2018,22957
10045,2019,23319
10045,2020,23489
10046,2001,19587
10046,2002,18903
10046,2003,19551
10046,2004,20694
10046,2005,20814
10046,2006,20520
10046,2007,20400
10046,2008,21183
10046,2009,21814
10046,2010,22512
10046,2011,23383
10046,2012,23699
10046,2013,22986
10046,2014,19579
10046,2015,20011
10046,2016,20996
10046,2017,21497
10046,2018,22579
10046,2019,22933
10046,2020,23150
11000,2001,15514
11000,2002,15414
11000,2003,15360
11000,2004,15884
11000,2005,16014
11000,2006,16497
11000,2007,16642
11000,2008,17063
11000,2009,17355
11000,2010,17530
11000,2011,17935
11000,2012,18089
11000,2013,18278
11000,2014,18444
11000,2015,19034
11000,2016,19406
11000,2017,20354
11000,2018,20990
11000,2019,21502
11000,2020,22009
12051,2001,13078.1033092171
12051,2002,13373.0999009794
12051,2003,13493
12051,2004,13660
12051,2005,13769
12051,2006,14096
12051,2007,14332
12051,2008,14713
12051,2009,15141
12051,2010,15114
12051,2011,15681
12051,2012,15855
12051,2013,16269
12051,2014,16550
12051,2015,16990
12051,2016,17407
12051,2017,18380
12051,2018,18962
12051,2019,19546
12051,2020,20491
12052,2001,13579.0899214368
12052,2002,13955.9269157337
12052,2003,14253
12052,2004,14433
12052,2005,14569
12052,2006,14882
12052,2007,15121
12052,2008,15569
12052,2009,16052
12052,2010,16182
12052,2011,16576
12052,2012,16781
12052,2013,17241
12052,2014,17821
12052,2015,17809
12052,2016,18035
12052,2017,18663
12052,2018,19309
12052,2019,20040
12052,2020,21082
12053,2001,12621
12053,2002,12967
12053,2003,13132
12053,2004,13368
12053,2005,13623
12053,2006,14037
12053,2007,14306
12053,2008,14639
12053,2009,14969
12053,2010,14996
12053,2011,15582
12053,2012,15584
12053,2013,15864
12053,2014,16203
12053,2015,16653
12053,2016,17062
12053,2017,17783
12053,2018,18378
12053,2019,19000
12053,2020,20041
12054,2001,14336.9236722634
12054,2002,14750.1487817118
12054,2003,15052
12054,2004,15624
12054,2005,15914
12054,2006,16424
12054,2007,16796
12054,2008,17175
12054,2009,17482
12054,2010,17549
12054,2011,17751
12054,2012,18063
12054,2013,18581
12054,2014,19031
12054,2015,19533
12054,2016,20587
12054,2017,21741
12054,2018,21963
12054,2019,21918
12054,2020,22625
12060,2001,14400
12060,2002,14723
12060,2003,14980
12060,2004,15184
12060,2005,15425
12060,2006,15809
12060,2007,16111
12060,2008,16614
12060,2009,17127
12060,2010,17256
12060,2011,17863
12060,2012,18004
12060,2013,18430
12060,2014,18695
12060,2015,19086
12060,2016,19710
12060,2017,20590
12060,2018,21511
12060,2019,22153
12060,2020,22746
12061,2001,14992
12061,2002,15180
12061,2003,15373
12061,2004,15537
12061,2005,15807
12061,2006,16256
12061,2007,16633
12061,2008,17103
12061,2009,17517
12061,2010,17563
12061,2011,18193
12061,2012,18362
12061,2013,18759
12061,2014,19258
12061,2015,19489
12061,2016,20194
12061,2017,21197
12061,2018,22034
12061,2019,22779
12061,2020,23304
12062,2001,12815
12062,2002,13020
12062,2003,13260
12062,2004,13529
12062,2005,13779
12062,2006,14084
12062,2007,14519
12062,2008,14972
12062,2009,15233
12062,2010,15458
12062,2011,15962
12062,2012,16109
12062,2013,16679
12062,2014,17072
12062,2015,17248
12062,2016,17755
12062,2017,18774
12062,2018,19443
12062,2019,20208
12062,2020,21094
12063,2001,14336.0363908014
12063,2002,14365.0449522769
12063,2003,14546
12063,2004,14756
12063,2005,15113
12063,2006,15668
12063,2007,16126
12063,2008,16539
12063,2009,17013
12063,2010,17163
12063,2011,17701
12063,2012,17828
12063,2013,18276
12063,2014,18721
12063,2015,18970
12063,2016,19418
12063,2017,20519
12063,2018,21380
12063,2019,22044
12063,2020,22678
12064,2001,14158.0049836179
12064,2002,14288.0086169275
12064,2003,14402.0110514382
12064,2004,14680.0095239763
12064,2005,14906.0097245525
12064,2006,15262.0100725708
12064,2007,15533.0104366144
12064,2008,16034.0103274621
12064,2009,16515
12064,2010,16743
12064,2011,17297
12064,2012,17486
12064,2013,18037
12064,2014,18412
12064,2015,18721
12064,2016,19516
12064,2017,20527
12064,2018,21296
12064,2019,21931
12064,2020,22583
12065,2001,14793
12065,2002,15072
12065,2003,15271
12065,2004,15531
12065,2005,15724
12065,2006,16079
12065,2007,16277
12065,2008,16703
12065,2009,17167
12065,2010,17300
12065,2011,17785
12065,2012,18021
12065,2013,18531
12065,2014,18784
12065,2015,19433
12065,2016,20146
12065,2017,21109
12065,2018,22153
12065,2019,22817
12065,2020,23463
12066,2001,13049
12066,2002,13429
12066,2003,13798
12066,2004,14102
12066,2005,14186
12066,2006,14449
12066,2007,14752
12066,2008,15279
12066,2009,15753
12066,2010,16001
12066,2011,16544
12066,2012,16648
12066,2013,17089
12066,2014,17451
12066,2015,17936
12066,2016,18464
12066,2017,19374
12066,2018,20117
12066,2019,20858
12066,2020,21894
12067,2001,13408
12067,2002,13725
12067,2003,14038
12067,2004,14423
12067,2005,14893
12067,2006,15288
12067,2007,15559
12067,2008,16026
12067,2009,16524
12067,2010,16711
12067,2011,17268
12067,2012,17469
12067,2013,17966
12067,2014,18219
12067,2015,18396
12067,2016,19114
12067,2017,20209
12067,2018,21022
12067,2019,21886
12067,2020,22682
12068,2001,12763
12068,2002,12977
12068,2003,13169
12068,2004,13541
12068,2005,13755
12068,2006,14139
12068,2007,14434
12068,2008,14960
12068,2009,15292
12068,2010,15602
12068,2011,16085
12068,2012,16202
12068,2013,16724
12068,2014,17003
12068,2015,17189
12068,2016,17870
12068,2017,18980
12068,2018,19496
12068,2019,20379
12068,2020,21151
12069,2001,15160
12069,2002,15385
12069,2003,15664
12069,2004,16034
12069,2005,16738
12069,2006,17305
12069,2007,17874
12069,2008,18334
12069,2009,18718
12069,2010,18796
12069,2011,19406
12069,2012,19595
12069,2013,20189
12069,2014,20835
12069,2015,21006
12069,2016,21756
12069,2017,22882
12069,2018,23750
12069,2019,24316
12069,2020,24966
12070,2001,12753
12070,2002,12947
12070,2003,13136
12070,2004,13656
12070,2005,14027
12070,2006,14384
12070,2007,14783
12070,2008,15298
12070,2009,15511
12070,2010,15848
12070,2011,16337
12070,2012,16440
12070,2013,17078
12070,2014,17480
12070,2015,17517
12070,2016,18027
12070,2017,19072
12070,2018,19611
12070,2019,20609
12070,2020,21395
12071,2001,13037
12071,2002,13365
12071,2003,13728
12071,2004,14052
12071,2005,14334
12071,2006,14698
12071,2007,15051
12071,2008,15582
12071,2009,16074
12071,2010,16378
12071,2011,17090
12071,2012,17105
12071,2013,17460
12071,2014,17814
12071,2015,18227
12071,2016,18891
12071,2017,19819
12071,2018,20609
12071,2019,21348
12071,2020,22297
12072,2001,14094
12072,2002,14382
12072,2003,14690
12072,2004,15138
12072,2005,15825
12072,2006,16314
12072,2007,16783
12072,2008,17132
12072,2009,17431
12072,2010,17455
12072,2011,18008
12072,2012,18054
12072,2013,18435
12072,2014,18589
12072,2015,18748
12072,2016,19320
12072,2017,20413
12072,2018,21115
12072,2019,21693
12072,2020,22274
12073,2001,12587
12073,2002,12745
12073,2003,12898
12073,2004,13251
12073,2005,13364
12073,2006,13649
12073,2007,14046
12073,2008,14566
12073,2009,14911
12073,2010,15170
12073,2011,15671
12073,2012,15791
12073,2013,16322
12073,2014,16649
12073,2015,16749
12073,2016,17265
12073,2017,18201
12073,2018,18839
12073,2019,19779
12073,2020,20679
13003,2001,13398
13003,2002,13834
13003,2003,13864
13003,2004,13964
13003,2005,14194
13003,2006,14564
13003,2007,14757
13003,2008,15165
13003,2009,15546
13003,2010,15635
13003,2011,15773
13003,2012,16173
13003,2013,16379
13003,2014,16667
13003,2015,17285
13003,2016,17856
13003,2017,18478
13003,2018,19367
13003,2019,20129
13003,2020,20771
13004,2001,13708
13004,2002,14203
13004,2003,14285
13004,2004,14460
13004,2005,14640
13004,2006,14912
13004,2007,14947
13004,2008,15425
13004,2009,15833
13004,2010,16011
13004,2011,16584
13004,2012,17031
13004,2013,17393
13004,2014,17612
13004,2015,17828
13004,2016,18299
13004,2017,19101
13004,2018,19943
13004,2019,20710
13004,2020,21460
13071,2001,NA
13071,2002,NA
13071,2003,NA
13071,2004,NA
13071,2005,NA
13071,2006,NA
13071,2007,NA
13071,2008,NA
13071,2009,NA
13071,2010,NA
13071,2011,16049
13071,2012,16169
13071,2013,16575
13071,2014,16899
13071,2015,17344
13071,2016,17886
13071,2017,18852
13071,2018,19925
13071,2019,20497
13071,2020,21284
13072,2001,NA
13072,2002,NA
13072,2003,NA
13072,2004,NA
13072,2005,NA
13072,2006,NA
13072,2007,NA
13072,2008,NA
13072,2009,NA
13072,2010,NA
13072,2011,16771
13072,2012,17211
13072,2013,17783
13072,2014,18173
13072,2015,18610
13072,2016,19251
13072,2017,20101
13072,2018,21060
13072,2019,21911
13072,2020,22487
13073,2001,NA
13073,2002,NA
13073,2003,NA
13073,2004,NA
13073,2005,NA
13073,2006,NA
13073,2007,NA
13073,2008,NA
13073,2009,NA
13073,2010,NA
13073,2011,15986
13073,2012,16351
13073,2013,16702
13073,2014,17030
13073,2015,17654
13073,2016,18337
13073,2017,19211
13073,2018,20059
13073,2019,20951
13073,2020,21578
13074,2001,NA
13074,2002,NA
13074,2003,NA
13074,2004,NA
13074,2005,NA
13074,2006,NA
13074,2007,NA
13074,2008,NA
13074,2009,NA
13074,2010,NA
13074,2011,16185
13074,2012,16654
13074,2013,17097
13074,2014,17426
13074,2015,17932
13074,2016,18486
13074,2017,19454
13074,2018,20211
13074,2019,21164
13074,2020,21779
13075,2001,NA
13075,2002,NA
13075,2003,NA
13075,2004,NA
13075,2005,NA
13075,2006,NA
13075,2007,NA
13075,2008,NA
13075,2009,NA
13075,2010,NA
13075,2011,14893
13075,2012,15471
13075,2013,15794
13075,2014,16115
13075,2015,16603
13075,2016,17312
13075,2017,18159
13075,2018,18864
13075,2019,19667
13075,2020,20402
13076,2001,NA
13076,2002,NA
13076,2003,NA
13076,2004,NA
13076,2005,NA
13076,2006,NA
13076,2007,NA
13076,2008,NA
13076,2009,NA
13076,2010,NA
13076,2011,17011
13076,2012,17421
13076,2013,17876
13076,2014,18143
13076,2015,18400
13076,2016,18949
13076,2017,20050
13076,2018,20763
13076,2019,21663
13076,2020,22394
14511,2001,NA
14511,2002,NA
14511,2003,NA
14511,2004,NA
14511,2005,NA
14511,2006,NA
14511,2007,NA
14511,2008,16696
14511,2009,17083
14511,2010,17392
14511,2011,17694
14511,2012,18115
14511,2013,18347
14511,2014,18615
14511,2015,18636
14511,2016,19098
14511,2017,19756
14511,2018,20429
14511,2019,20918
14511,2020,21574
14521,2001,NA
14521,2002,NA
14521,2003,NA
14521,2004,NA
14521,2005,NA
14521,2006,NA
14521,2007,NA
14521,2008,15461
14521,2009,15776
14521,2010,16025
14521,2011,16456
14521,2012,16900
14521,2013,17246
14521,2014,17653
14521,2015,18248
14521,2016,18912
14521,2017,19745
14521,2018,20496
14521,2019,20972
14521,2020,21617
14522,2001,NA
14522,2002,NA
14522,2003,NA
14522,2004,NA
14522,2005,NA
14522,2006,NA
14522,2007,NA
14522,2008,16025
14522,2009,16231
14522,2010,16587
14522,2011,17039
14522,2012,17439
14522,2013,17728
14522,2014,18095
14522,2015,18600
14522,2016,19149
14522,2017,19858
14522,2018,20638
14522,2019,21232
14522,2020,21835
14523,2001,NA
14523,2002,NA
14523,2003,NA
14523,2004,NA
14523,2005,NA
14523,2006,NA
14523,2007,NA
14523,2008,16012
14523,2009,16301
14523,2010,16567
14523,2011,16970
14523,2012,17367
14523,2013,17711
14523,2014,17918
14523,2015,18533
14523,2016,19007
14523,2017,19767
14523,2018,20615
14523,2019,21060
14523,2020,21703
14524,2001,NA
14524,2002,NA
14524,2003,NA
14524,2004,NA
14524,2005,NA
14524,2006,NA
14524,2007,NA
14524,2008,15990
14524,2009,16344
14524,2010,16685
14524,2011,17115
14524,2012,17583
14524,2013,18035
14524,2014,18486
14524,2015,19116
14524,2016,19563
14524,2017,20250
14524,2018,21004
14524,2019,21691
14524,2020,22372
14612,2001,NA
14612,2002,NA
14612,2003,NA
14612,2004,NA
14612,2005,NA
14612,2006,NA
14612,2007,NA
14612,2008,16648
14612,2009,16834
14612,2010,17083
14612,2011,17319
14612,2012,17667
14612,2013,17916
14612,2014,18025
14612,2015,18543
14612,2016,19062
14612,2017,19687
14612,2018,20513
14612,2019,21075
14612,2020,21608
14625,2001,NA
14625,2002,NA
14625,2003,NA
14625,2004,NA
14625,2005,NA
14625,2006,NA
14625,2007,NA
14625,2008,15970
14625,2009,16260
14625,2010,16631
14625,2011,16989
14625,2012,17356
14625,2013,17797
14625,2014,18081
14625,2015,18567
14625,2016,19163
14625,2017,19972
14625,2018,20749
14625,2019,21431
14625,2020,22076
14626,2001,NA
14626,2002,NA
14626,2003,NA
14626,2004,NA
14626,2005,NA
14626,2006,NA
14626,2007,NA
14626,2008,14871
14626,2009,15163
14626,2010,15564
14626,2011,15912
14626,2012,16218
14626,2013,16564
14626,2014,16932
14626,2015,17391
14626,2016,18142
14626,2017,18740
14626,2018,19469
14626,2019,20038
14626,2020,20744
14627,2001,NA
14627,2002,NA
14627,2003,NA
14627,2004,NA
14627,2005,NA
14627,2006,NA
14627,2007,NA
14627,2008,16560
14627,2009,16767
14627,2010,17120
14627,2011,17524
14627,2012,17866
14627,2013,18290
14627,2014,18762
14627,2015,19260
14627,2016,19824
14627,2017,20643
14627,2018,21444
14627,2019,22159
14627,2020,22721
14628,2001,NA
14628,2002,NA
14628,2003,NA
14628,2004,NA
14628,2005,NA
14628,2006,NA
14628,2007,NA
14628,2008,16352
14628,2009,16668
14628,2010,17005
14628,2011,17412
14628,2012,17765
14628,2013,18129
14628,2014,18442
14628,2015,18928
14628,2016,19528
14628,2017,20330
14628,2018,21114
14628,2019,21770
14628,2020,22275
14713,2001,NA
14713,2002,NA
14713,2003,NA
14713,2004,NA
14713,2005,NA
14713,2006,NA
14713,2007,NA
14713,2008,15903
14713,2009,16121
14713,2010,16445
14713,2011,16749
14713,2012,17057
14713,2013,17300
14713,2014,17362
14713,2015,17876
14713,2016,18302
14713,2017,18880
14713,2018,19542
14713,2019,19963
14713,2020,20387
14729,2001,NA
14729,2002,NA
14729,2003,NA
14729,2004,NA
14729,2005,NA
14729,2006,NA
14729,2007,NA
14729,2008,16655
14729,2009,16923
14729,2010,17348
14729,2011,17954
14729,2012,18501
14729,2013,18811
14729,2014,19105
14729,2015,19738
14729,2016,20418
14729,2017,21144
14729,2018,22113
14729,2019,22645
14729,2020,23144
14730,2001,NA
14730,2002,NA
14730,2003,NA
14730,2004,NA
14730,2005,NA
14730,2006,NA
14730,2007,NA
14730,2008,15748
14730,2009,15887
14730,2010,16398
14730,2011,16808
14730,2012,17100
14730,2013,17567
14730,2014,17881
14730,2015,18547
14730,2016,19128
14730,2017,19990
14730,2018,20575
14730,2019,21916
14730,2020,22418
15001,2001,NA
15001,2002,NA
15001,2003,NA
15001,2004,NA
15001,2005,NA
15001,2006,NA
15001,2007,14802
15001,2008,15295
15001,2009,15823
15001,2010,16082
15001,2011,16644
15001,2012,17131
15001,2013,17363
15001,2014,17738
15001,2015,18268
15001,2016,18792
15001,2017,19392
15001,2018,20201
15001,2019,20858
15001,2020,21866
15002,2001,NA
15002,2002,NA
15002,2003,NA
15002,2004,NA
15002,2005,NA
15002,2006,NA
15002,2007,14217
15002,2008,14655
15002,2009,15176
15002,2010,15358
15002,2011,15561
15002,2012,15796
15002,2013,16007
15002,2014,16317
15002,2015,16810
15002,2016,17084
15002,2017,17670
15002,2018,18246
15002,2019,18832
15002,2020,19544
15003,2001,NA
15003,2002,NA
15003,2003,NA
15003,2004,NA
15003,2005,NA
15003,2006,NA
15003,2007,14716
15003,2008,15191
15003,2009,15694
15003,2010,15970
15003,2011,16218
15003,2012,16611
15003,2013,16875
15003,2014,17183
15003,2015,17657
15003,2016,18068
15003,2017,18648
15003,2018,19204
15003,2019,19810
15003,2020,20549
15081,2001,NA
15081,2002,NA
15081,2003,NA
15081,2004,NA
15081,2005,NA
15081,2006,NA
15081,2007,14667
15081,2008,15401
15081,2009,15712
15081,2010,16328
15081,2011,17099
15081,2012,17625
15081,2013,17974
15081,2014,18304
15081,2015,18321
15081,2016,18998
15081,2017,19766
15081,2018,20227
15081,2019,21108
15081,2020,21951
15082,2001,NA
15082,2002,NA
15082,2003,NA
15082,2004,NA
15082,2005,NA
15082,2006,NA
15082,2007,14591
15082,2008,15091
15082,2009,15436
15082,2010,15717
15082,2011,16220
15082,2012,16704
15082,2013,16983
15082,2014,17430
15082,2015,17878
15082,2016,18425
15082,2017,19326
15082,2018,19933
15082,2019,20659
15082,2020,21494
15083,2001,NA
15083,2002,NA
15083,2003,NA
15083,2004,NA
15083,2005,NA
15083,2006,NA
15083,2007,15237
15083,2008,15924
15083,2009,16317
15083,2010,16792
15083,2011,17422
15083,2012,17917
15083,2013,18280
15083,2014,18683
15083,2015,19036
15083,2016,19712
15083,2017,20485
15083,2018,20942
15083,2019,21671
15083,2020,22424
15084,2001,NA
15084,2002,NA
15084,2003,NA
15084,2004,NA
15084,2005,NA
15084,2006,NA
15084,2007,14652
15084,2008,15279
15084,2009,15669
15084,2010,15984
15084,2011,16399
15084,2012,16814
15084,2013,17186
15084,2014,17500
15084,2015,17907
15084,2016,18524
15084,2017,19251
15084,2018,19935
15084,2019,20571
15084,2020,21345
15085,2001,NA
15085,2002,NA
15085,2003,NA
15085,2004,NA
15085,2005,NA
15085,2006,NA
15085,2007,14538
15085,2008,15123
15085,2009,15593
15085,2010,15900
15085,2011,16335
15085,2012,16768
15085,2013,17164
15085,2014,17573
15085,2015,18051
15085,2016,18535
15085,2017,19440
15085,2018,20251
15085,2019,20892
15085,2020,21642
15086,2001,NA
15086,2002,NA
15086,2003,NA
15086,2004,NA
15086,2005,NA
15086,2006,NA
15086,2007,15686
15086,2008,16390
15086,2009,16727
15086,2010,17142
15086,2011,17529
15086,2012,17803
15086,2013,18231
15086,2014,18564
15086,2015,18709
15086,2016,19375
15086,2017,20273
15086,2018,20962
15086,2019,21673
15086,2020,22361
15087,2001,NA
15087,2002,NA
15087,2003,NA
15087,2004,NA
15087,2005,NA
15087,2006,NA
15087,2007,14243
15087,2008,14764
15087,2009,15145
15087,2010,15366
15087,2011,15825
15087,2012,16191
15087,2013,16436
15087,2014,16827
15087,2015,17253
15087,2016,17883
15087,2017,18682
15087,2018,19381
15087,2019,19958
15087,2020,20843
15088,2001,NA
15088,2002,NA
15088,2003,NA
15088,2004,NA
15088,2005,NA
15088,2006,NA
15088,2007,15131
15088,2008,15825
15088,2009,16257
15088,2010,16687
15088,2011,17191
15088,2012,17627
15088,2013,17931
15088,2014,18377
15088,2015,18958
15088,2016,19498
15088,2017,20359
15088,2018,21017
15088,2019,21637
15088,2020,22347
15089,2001,NA
15089,2002,NA
15089,2003,NA
15089,2004,NA
15089,2005,NA
15089,2006,NA
15089,2007,14075
15089,2008,14587
15089,2009,15001
15089,2010,15293
15089,2011,15754
15089,2012,16198
15089,2013,16506
15089,2014,16942
15089,2015,17434
15089,2016,17962
15089,2017,18849
15089,2018,19351
15089,2019,19914
15089,2020,20714
15090,2001,NA
15090,2002,NA
15090,2003,NA
15090,2004,NA
15090,2005,NA
15090,2006,NA
15090,2007,13913
15090,2008,14520
15090,2009,14795
15090,2010,15259
15090,2011,15781
15090,2012,16125
15090,2013,16516
15090,2014,17001
15090,2015,17218
15090,2016,17842
15090,2017,18740
15090,2018,19335
15090,2019,20050
15090,2020,20834
15091,2001,NA
15091,2002,NA
15091,2003,NA
15091,2004,NA
15091,2005,NA
15091,2006,NA
15091,2007,14815
15091,2008,15373
15091,2009,15735
15091,2010,16067
15091,2011,16633
15091,2012,17149
15091,2013,17392
15091,2014,17833
15091,2015,18337
15091,2016,18993
15091,2017,19957
15091,2018,20435
15091,2019,21227
15091,2020,21995
16051,2001,14004
16051,2002,14246
16051,2003,14460
16051,2004,14690
16051,2005,14691
16051,2006,15152
16051,2007,15402
16051,2008,15800
16051,2009,15995
16051,2010,16264
16051,2011,16631
16051,2012,16946
16051,2013,17292
16051,2014,17517
16051,2015,18045
16051,2016,18506
16051,2017,19091
16051,2018,19876
16051,2019,20415
16051,2020,20821
16052,2001,13710
16052,2002,14031
16052,2003,14356
16052,2004,14709
16052,2005,14831
16052,2006,15347
16052,2007,15661
16052,2008,15925
16052,2009,16104
16052,2010,16328
16052,2011,16620
16052,2012,16923
16052,2013,17251
16052,2014,17467
16052,2015,17945
16052,2016,18328
16052,2017,19184
16052,2018,19743
16052,2019,20362
16052,2020,21104
16053,2001,13525
16053,2002,13722
16053,2003,13827
16053,2004,13924
16053,2005,14072
16053,2006,14620
16053,2007,14937
16053,2008,15270
16053,2009,15572
16053,2010,15905
16053,2011,16166
16053,2012,16487
16053,2013,16788
16053,2014,16898
16053,2015,17426
16053,2016,17972
16053,2017,18958
16053,2018,20642
16053,2019,20516
16053,2020,20945
16054,2001,14470.0321177946
16054,2002,14755.9419935156
16054,2003,15166.6996607857
16054,2004,15491.6590468413
16054,2005,15635.652047883
16054,2006,16256.7650937817
16054,2007,16554.9514628046
16054,2008,16896.0920040968
16054,2009,17200.0680346388
16054,2010,17443.0488038756
16054,2011,17814.0871816918
16054,2012,18324.8905814684
16054,2013,18810.7381031248
16054,2014,19060.7213554482
16054,2015,19147.4822484038
16054,2016,19773.8395233173
16054,2017,20526.2394757557
16054,2018,21501.5732340945
16054,2019,22736
16054,2020,23366
16055,2001,13511
16055,2002,13663
16055,2003,13845
16055,2004,14169
16055,2005,14292
16055,2006,14798
16055,2007,15097
16055,2008,15492
16055,2009,15640
16055,2010,15888
16055,2011,16241
16055,2012,16654
16055,2013,16958
16055,2014,17378
16055,2015,17674
16055,2016,18173
16055,2017,18821
16055,2018,19435
16055,2019,20075
16055,2020,20543
16061,2001,13075
16061,2002,13173
16061,2003,13399
16061,2004,13725
16061,2005,13851
16061,2006,14429
16061,2007,14865
16061,2008,15462
16061,2009,15744
16061,2010,16083
16061,2011,16583
16061,2012,16907
16061,2013,17277
16061,2014,17701
16061,2015,18174
16061,2016,18861
16061,2017,19756
16061,2018,20722
16061,2019,21273
16061,2020,21681
16062,2001,12836
16062,2002,13090
16062,2003,13379
16062,2004,13719
16062,2005,13773
16062,2006,14249
16062,2007,14583
16062,2008,14968
16062,2009,15052
16062,2010,15321
16062,2011,15722
16062,2012,16028
16062,2013,16405
16062,2014,16660
16062,2015,17065
16062,2016,17756
16062,2017,18427
16062,2018,19071
16062,2019,19955
16062,2020,20598
16063,2001,13783.0160750844
16063,2002,14018.5459172164
16063,2003,14339.4198089761
16063,2004,14695.1214303724
16063,2005,14787.7223721483
16063,2006,15267.9633948965
16063,2007,15608.8971121345
16063,2008,16021.3352987724
16063,2009,16223.9927581645
16063,2010,16459.4826447783
16063,2011,17007.3169120617
16063,2012,17492.3620716905
16063,2013,18035.1867667485
16063,2014,18201.4977175911
16063,2015,18765.730784413
16063,2016,19466.317525944
16063,2017,19993.5855004563
16063,2018,21109.3920777866
