county,year,share_manufacturing_regstat,working_population_regstat,manufacturing_regstat
3353,2013,7.78781038374718,88600,6900
3353,2014,7.95072788353864,89300,7100
3353,2015,8.14081408140814,90900,7400
3353,2016,8.27067669172932,93100,7700
3353,2017,8.01248699271592,96100,7700
3353,2018,8.05300713557594,98100,7900
3353,2019,8.2246740220662,99700,8200
3353,2020,8.11623246492986,99800,8100
3354,2001,16.9154228855721,20100,3400
3354,2002,17.1875,19200,3300
3354,2003,16.6666666666667,19200,3200
3354,2004,15.7360406091371,19700,3100
3354,2005,15.8163265306122,19600,3100
3354,2006,15.7360406091371,19700,3100
3354,2007,16.3265306122449,19600,3200
3354,2008,16.1616161616162,19800,3200
3354,2009,15.0753768844221,19900,3000
3354,2010,15,20000,3000
3354,2011,15.1960784313725,20400,3100
3354,2012,15.9203980099503,20100,3200
3354,2013,16.7487684729064,20300,3400
3354,2014,16.6666666666667,20400,3400
3354,2015,17.0731707317073,20500,3500
3354,2016,17.3076923076923,20800,3600
3354,2017,16.8269230769231,20800,3500
3354,2018,16.9811320754717,21200,3600
3354,2019,17.0616113744076,21100,3600
3354,2020,16.8269230769231,20800,3500
3355,2001,14.5922746781116,69900,10200
3355,2002,14.2857142857143,70000,10000
3355,2003,14.1643059490085,70600,10000
3355,2004,13.9007092198582,70500,9800
3355,2005,13.4560906515581,70600,9500
3355,2006,13.1652661064426,71400,9400
3355,2007,12.7198917456022,73900,9400
3355,2008,12.664907651715,75800,9600
3355,2009,12.1251629726206,76700,9300
3355,2010,11.8028534370947,77100,9100
3355,2011,12.0051085568327,78300,9400
3355,2012,12.0405576679341,78900,9500
3355,2013,11.514392991239,79900,9200
3355,2014,11.3466334164589,80200,9100
3355,2015,11.1386138613861,80800,9000
3355,2016,10.989010989011,81900,9000
3355,2017,11.0977080820265,82900,9200
3355,2018,11.1241217798595,85400,9500
3355,2019,11.2138728323699,86500,9700
3355,2020,11.6414435389988,85900,10000
3356,2001,13.6111111111111,36000,4900
3356,2002,12.4324324324324,37000,4600
3356,2003,11.0481586402266,35300,3900
3356,2004,10.8635097493036,35900,3900
3356,2005,10.5849582172702,35900,3800
3356,2006,10.3064066852368,35900,3700
3356,2007,10.3542234332425,36700,3800
3356,2008,10.455764075067,37300,3900
3356,2009,10.1333333333333,37500,3800
3356,2010,10.1063829787234,37600,3800
3356,2011,9.89583333333333,38400,3800
3356,2012,10.3626943005181,38600,4000
3356,2013,10.3626943005181,38600,4000
3356,2014,10.15625,38400,3900
3356,2015,10.443864229765,38300,4000
3356,2016,10.7692307692308,39000,4200
3356,2017,10.6024096385542,41500,4400
3356,2018,11.1386138613861,40400,4500
3356,2019,11.2469437652812,40900,4600
3356,2020,11.1386138613861,40400,4500
3357,2001,14.4244105409154,72100,10400
3357,2002,14.5454545454545,71500,10400
3357,2003,14.066852367688,71800,10100
3357,2004,13.5097493036212,71800,9700
3357,2005,12.7988748241913,71100,9100
3357,2006,12.5175808720113,71100,8900
3357,2007,11.8279569892473,74400,8800
3357,2008,11.9363395225464,75400,9000
3357,2009,11.6187989556136,76600,8900
3357,2010,11.381074168798,78200,8900
3357,2011,11.6071428571429,78400,9100
3357,2012,12,80000,9600
3357,2013,12.0347394540943,80600,9700
3357,2014,11.8959107806691,80700,9600
3357,2015,11.5384615384615,80600,9300
3357,2016,11.7936117936118,81400,9600
3357,2017,11.372064276885,80900,9200
3357,2018,11.543134872418,82300,9500
3357,2019,11.6446578631453,83300,9700
3357,2020,11.2980769230769,83200,9400
3358,2001,13.9570552147239,65200,9100
3358,2002,15.4992548435171,67100,10400
3358,2003,14.0672782874618,65400,9200
3358,2004,14.1768292682927,65600,9300
3358,2005,13.9570552147239,65200,9100
3358,2006,13.6712749615975,65100,8900
3358,2007,12.874251497006,66800,8600
3358,2008,13.3433283358321,66700,8900
3358,2009,12.797619047619,67200,8600
3358,2010,12.481426448737,67300,8400
3358,2011,12.4087591240876,68500,8500
3358,2012,12.5,69600,8700
3358,2013,12.5177809388336,70300,8800
3358,2014,12.3579545454545,70400,8700
3358,2015,12.2881355932203,70800,8700
3358,2016,12.2362869198312,71100,8700
3358,2017,12.2362869198312,71100,8700
3358,2018,11.4640883977901,72400,8300
3358,2019,11.9834710743802,72600,8700
3358,2020,11.8549511854951,71700,8500
3359,2001,14.9019607843137,76500,11400
3359,2002,14.9668874172185,75500,11300
3359,2003,14.453125,76800,11100
3359,2004,14.5431145431145,77700,11300
3359,2005,14.1570141570142,77700,11000
3359,2006,13.8676844783715,78600,10900
3359,2007,13.75,80000,11000
3359,2008,13.6029411764706,81600,11100
3359,2009,13.3896260554885,82900,11100
3359,2010,13.3093525179856,83400,11100
3359,2011,13.3177570093458,85600,11400
3359,2012,13.5260115606936,86500,11700
3359,2013,13.6363636363636,88000,12000
3359,2014,13.6518771331058,87900,12000
3359,2015,13.8479001135074,88100,12200
3359,2016,14.0134529147982,89200,12500
3359,2017,14.0134529147982,89200,12500
3359,2018,12.5137211855104,91100,11400
3359,2019,12.6361655773421,91800,11600
3359,2020,12.5137211855104,91100,11400
3360,2001,12.0300751879699,39900,4800
3360,2002,12.1654501216545,41100,5000
3360,2003,12.3115577889447,39800,4900
3360,2004,11.5577889447236,39800,4600
3360,2005,11.2244897959184,39200,4400
3360,2006,11.0539845758355,38900,4300
3360,2007,10.8585858585859,39600,4300
3360,2008,11.2781954887218,39900,4500
3360,2009,10.8585858585859,39600,4300
3360,2010,10.7142857142857,39200,4200
3360,2011,10.75,40000,4300
3360,2012,10.7579462102689,40900,4400
3360,2013,10.7843137254902,40800,4400
3360,2014,10.705596107056,41100,4400
3360,2015,10.705596107056,41100,4400
3360,2016,10.6280193236715,41400,4400
3360,2017,10.8173076923077,41600,4500
3360,2018,10.6635071090047,42200,4500
3360,2019,11.0588235294118,42500,4700
3360,2020,10.6888361045131,42100,4500
3361,2001,20.0710479573712,56300,11300
3361,2002,18.9380530973451,56500,10700
3361,2003,19.7530864197531,56700,11200
3361,2004,19.3661971830986,56800,11000
3361,2005,18.783542039356,55900,10500
3361,2006,18.491921005386,55700,10300
3361,2007,17.8761061946903,56500,10100
3361,2008,17.6776429809359,57700,10200
3361,2009,17.3241852487136,58300,10100
3361,2010,16.7796610169492,59000,9900
3361,2011,16.6666666666667,60000,10000
3361,2012,17,60000,10200
3361,2013,17.3553719008264,60500,10500
3361,2014,17.7339901477833,60900,10800
3361,2015,17.9445350734095,61300,11000
3361,2016,18.1380417335474,62300,11300
3361,2017,18.1674565560822,63300,11500
3361,2018,18.3641975308642,64800,11900
3361,2019,18.6544342507645,65400,12200
3361,2020,18.1957186544343,65400,11900
3401,2001,13.0434782608696,32200,4200
3401,2002,12.8125,32000,4100
3401,2003,12.9449838187702,30900,4000
3401,2004,12.7035830618893,30700,3900
3401,2005,13.7704918032787,30500,4200
3401,2006,12.4590163934426,30500,3800
3401,2007,11.8210862619808,31300,3700
3401,2008,12.1019108280255,31400,3800
3401,2009,11.1464968152866,31400,3500
3401,2010,10.3559870550162,30900,3200
3401,2011,10.3896103896104,30800,3200
3401,2012,10.6796116504854,30900,3300
3401,2013,11.6838487972509,29100,3400
3401,2014,11.6438356164384,29200,3400
3401,2015,11.1864406779661,29500,3300
3401,2016,9.88023952095808,33400,3300
3401,2017,9.88023952095808,33400,3300
3401,2018,10.6707317073171,32800,3500
3401,2019,11.4906832298137,32200,3700
3401,2020,11.0759493670886,31600,3500
3402,2001,37.8666666666667,37500,14200
3402,2002,38.0165289256198,36300,13800
3402,2003,37.883008356546,35900,13600
3402,2004,37.6068376068376,35100,13200
3402,2005,35.7954545454546,35200,12600
3402,2006,34.3661971830986,35500,12200
3402,2007,33.1476323119777,35900,11900
3402,2008,33.4246575342466,36500,12200
3402,2009,34.0540540540541,37000,12600
3402,2010,32.3607427055703,37700,12200
3402,2011,30.1790281329923,39100,11800
3402,2012,29.9019607843137,40800,12200
3402,2013,29.8765432098765,40500,12100
3402,2014,29.5673076923077,41600,12300
3402,2015,28.4382284382284,42900,12200
3402,2016,28.3372365339578,42700,12100
3402,2017,29.1764705882353,42500,12400
3402,2018,30.2107728337237,42700,12900
3402,2019,29.7362110311751,41700,12400
3402,2020,29.4554455445545,40400,11900
3403,2001,7.30503455083909,101300,7400
3403,2002,8.3984375,102400,8600
3403,2003,6.57507360157017,101900,6700
3403,2004,6.41025641025641,101400,6500
3403,2005,5.95238095238095,100800,6000
3403,2006,5.65853658536585,102500,5800
3403,2007,5.68948891031823,103700,5900
3403,2008,5.58183538315989,105700,5900
3403,2009,5.31220876048462,107300,5700
3403,2010,5.06445672191529,108600,5500
3403,2011,5.08628519527702,110100,5600
3403,2012,5.03597122302158,111200,5600
3403,2013,4.71950133570793,112300,5300
3403,2014,4.79148181011535,112700,5400
3403,2015,4.66960352422908,113500,5300
3403,2016,4.60069444444445,115200,5300
3403,2017,4.37017994858612,116700,5100
3403,2018,4.41801189464741,117700,5200
3403,2019,4.61022632020117,119300,5500
3403,2020,4.53400503778338,119100,5400
3404,2001,16.8096054888508,116600,19600
3404,2002,16.5333333333333,112500,18600
3404,2003,16.140350877193,114000,18400
3404,2004,16.2687886825818,113100,18400
3404,2005,15.2270703472841,112300,17100
3404,2006,14.3236074270557,113100,16200
3404,2007,13.28125,115200,15300
3404,2008,13.2992327365729,117300,15600
3404,2009,12.4786324786325,117000,14600
3404,2010,11.3967437874893,116700,13300
3404,2011,11.3255033557047,119200,13500
3404,2012,11.1566858080394,121900,13600
3404,2013,11.0114192495922,122600,13500
3404,2014,11.0121457489879,123500,13600
3404,2015,10.8713029576339,125100,13600
3404,2016,10.3557312252964,126500,13100
3404,2017,10.2964118564743,128200,13200
3404,2018,9.88416988416988,129500,12800
3404,2019,9.67498110355253,132300,12800
3404,2020,9.61832061068702,131000,12600
3405,2001,8.44155844155844,46200,3900
3405,2002,8.05369127516778,44700,3600
3405,2003,8,45000,3600
3405,2004,8.05369127516778,44700,3600
3405,2005,8.29596412556054,44600,3700
3405,2006,8.01781737193764,44900,3600
3405,2007,8.16326530612245,44100,3600
3405,2008,8.25688073394496,43600,3600
3405,2009,8.12641083521445,44300,3600
3405,2010,7.36607142857143,44800,3300
3405,2011,7.31707317073171,45100,3300
3405,2012,7.45614035087719,45600,3400
3405,2013,7.4235807860262,45800,3400
3405,2014,7.48898678414097,45400,3400
3405,2015,7.65864332603939,45700,3500
3405,2016,7.70925110132159,45400,3500
3405,2017,7.91208791208791,45500,3600
3405,2018,7.82608695652174,46000,3600
3405,2019,7.72532188841202,46600,3600
3405,2020,7.54310344827586,46400,3500
3451,2001,16.6320166320166,48100,8000
3451,2002,16.1087866108787,47800,7700
3451,2003,15.8762886597938,48500,7700
3451,2004,15.9183673469388,49000,7800
3451,2005,15.959595959596,49500,7900
3451,2006,16.468253968254,50400,8300
3451,2007,16.6666666666667,51600,8600
3451,2008,16.4772727272727,52800,8700
3451,2009,16.1048689138577,53400,8600
3451,2010,15.9554730983302,53900,8600
3451,2011,15.6363636363636,55000,8600
3451,2012,15.6474820143885,55600,8700
3451,2013,15.2753108348135,56300,8600
3451,2014,15.1408450704225,56800,8600
3451,2015,15.0779896013865,57700,8700
3451,2016,15.3976311336717,59100,9100
3451,2017,15.3589315525876,59900,9200
3451,2018,15.1960784313725,61200,9300
3451,2019,15.112540192926,62200,9400
3451,2020,14.88,62500,9300
3452,2001,11.611030478955,68900,8000
3452,2002,10.8853410740203,68900,7500
3452,2003,11.2857142857143,70000,7900
3452,2004,11.1908177905308,69700,7800
3452,2005,10.0145137880987,68900,6900
3452,2006,9.72818311874106,69900,6800
3452,2007,9.94475138121547,72400,7200
3452,2008,10.0954979536153,73300,7400
3452,2009,9.90629183400268,74700,7400
3452,2010,9.74967061923584,75900,7400
3452,2011,9.49935815147625,77900,7400
3452,2012,9.97474747474748,79200,7900
3452,2013,10.8614232209738,80100,8700
3452,2014,11.4814814814815,81000,9300
3452,2015,11.0571081409478,82300,9100
3452,2016,10.8982035928144,83500,9100
3452,2017,10.6933019976498,85100,9100
3452,2018,10.6481481481481,86400,9200
3452,2019,10.5691056910569,86100,9100
3452,2020,9.90566037735849,84800,8400
3453,2001,24.6031746031746,63000,15500
3453,2002,24.1167434715822,65100,15700
3453,2003,24.4992295839753,64900,15900
3453,2004,24.5508982035928,66800,16400
3453,2005,23.9705882352941,68000,16300
3453,2006,23.342939481268,69400,16200
3453,2007,23.3009708737864,72100,16800
3453,2008,22.9027962716378,75100,17200
3453,2009,22.1784776902887,76200,16900
3453,2010,21.5864759427828,76900,16600
3453,2011,21.8710493046776,79100,17300
3453,2012,21.8978102189781,82200,18000
3453,2013,22.0072551390568,82700,18200
3453,2014,22.0379146919431,84400,18600
3453,2015,22.4679860302678,85900,19300
3453,2016,22.6606538895152,88700,20100
3453,2017,23.4135667396061,91400,21400
3453,2018,23.961661341853,93900,22500
3453,2019,23.8790406673618,95900,22900
3453,2020,23.5849056603774,95400,22500
3454,2001,22.9485396383867,143800,33000
3454,2002,22.1067221067221,144300,31900
3454,2003,22.3537604456825,143600,32100
3454,2004,22.2680412371134,145500,32400
3454,2005,22.3505434782609,147200,32900
3454,2006,22.1262458471761,150500,33300
3454,2007,22.5110970196576,157700,35500
3454,2008,22.5247524752475,161600,36400
3454,2009,21.9706242350061,163400,35900
3454,2010,21.7522658610272,165500,36000
3454,2011,21.3529411764706,170000,36300
3454,2012,21.5753424657534,175200,37800
3454,2013,21.5497737556561,176800,38100
3454,2014,21.0555867490174,178100,37500
3454,2015,21.2104386451971,180100,38200
3454,2016,21.3857064920895,183300,39200
3454,2017,21.1796246648794,186500,39500
3454,2018,21.7868338557994,191400,41700
3454,2019,21.9825372367745,194700,42800
3454,2020,21.9185146982981,193900,42500
3455,2001,13.6363636363636,41800,5700
3455,2002,13.5922330097087,41200,5600
3455,2003,13.5593220338983,41300,5600
3455,2004,13.4146341463415,41000,5500
3455,2005,13.3995037220844,40300,5400
3455,2006,13.2315521628499,39300,5200
3455,2007,13.1979695431472,39400,5200
3455,2008,13.3165829145729,39800,5300
3455,2009,12.8395061728395,40500,5200
3455,2010,12.4688279301746,40100,5000
3455,2011,12.7139364303179,40900,5200
3455,2012,13.1707317073171,41000,5400
3455,2013,13.0434782608696,41400,5400
3455,2014,12.7710843373494,41500,5300
3455,2015,12.7098321342926,41700,5300
3455,2016,13.0641330166271,42100,5500
3455,2017,13.0023640661939,42300,5500
3455,2018,12.8440366972477,43600,5600
3455,2019,12.7853881278539,43800,5600
3455,2020,12.6436781609195,43500,5500
3456,2001,19.2504258943782,58700,11300
3456,2002,18.307426597582,57900,10600
3456,2003,18.6206896551724,58000,10800
3456,2004,18.259385665529,58600,10700
3456,2005,17.717206132879,58700,10400
3456,2006,17.7152317880795,60400,10700
3456,2007,18.1672025723473,62200,11300
3456,2008,18.370607028754,62600,11500
3456,2009,17.5632911392405,63200,11100
3456,2010,17.2143974960876,63900,11000
3456,2011,17.1732522796353,65800,11300
3456,2012,17.4174174174174,66600,11600
3456,2013,16.9139465875371,67400,11400
3456,2014,16.9590643274854,68400,11600
3456,2015,17.1469740634006,69400,11900
3456,2016,18,70000,12600
3456,2017,18.361581920904,70800,13000
3456,2018,18.1564245810056,71600,13000
3456,2019,18.1318681318681,72800,13200
3456,2020,18.0939226519337,72400,13100
3457,2001,12.1827411167513,59100,7200
3457,2002,12.8161888701518,59300,7600
3457,2003,11.7252931323283,59700,7000
3457,2004,11.2605042016807,59500,6700
3457,2005,10.8333333333333,60000,6500
3457,2006,10.3059581320451,62100,6400
3457,2007,10.1382488479263,65100,6600
3457,2008,10.2564102564103,66300,6800
3457,2009,9.9406528189911,67400,6700
3457,2010,9.62962962962963,67500,6500
3457,2011,9.63503649635036,68500,6600
3457,2012,9.84081041968162,69100,6800
3457,2013,9.58512160228898,69900,6700
3457,2014,9.54415954415954,70200,6700
3457,2015,9.47666195190948,70700,6700
3457,2016,9.45757997218359,71900,6800
3457,2017,9.44444444444444,72000,6800
3457,2018,9.84743411927878,72100,7100
3457,2019,9.72222222222222,72000,7000
3457,2020,9.12921348314607,71200,6500
3458,2001,18.6320754716981,42400,7900
3458,2002,19.3995381062356,43300,8400
3458,2003,18.2027649769585,43400,7900
3458,2004,17.6201372997712,43700,7700
3458,2005,17.6201372997712,43700,7700
3458,2006,17.6733780760626,44700,7900
3458,2007,18.5185185185185,45900,8500
3458,2008,18.4322033898305,47200,8700
3458,2009,17.3913043478261,48300,8400
3458,2010,16.530612244898,49000,8100
3458,2011,16.2,50000,8100
3458,2012,16.4356435643564,50500,8300
3458,2013,16.3106796116505,51500,8400
3458,2014,16.3147792706334,52100,8500
3458,2015,16.5384615384615,52000,8600
3458,2016,17.0974155069583,50300,8600
3458,2017,16.9590643274854,51300,8700
3458,2018,16.4150943396226,53000,8700
3458,2019,17.2794117647059,54400,9400
3458,2020,16.6044776119403,53600,8900
3459,2001,26.60485021398,140200,37300
3459,2002,26.2446657183499,140600,36900
3459,2003,25.1066856330014,140600,35300
3459,2004,24.8412138320395,141700,35200
3459,2005,24.3281471004243,141400,34400
3459,2006,23.9160839160839,143000,34200
3459,2007,23.9263803680982,146700,35100
3459,2008,23.7209302325581,150500,35700
3459,2009,22.9854689564069,151400,34800
3459,2010,22.5242718446602,154500,34800
3459,2011,23.0964467005076,157600,36400
3459,2012,23.2354778263585,160100,37200
3459,2013,23.3003708281829,161800,37700
3459,2014,23.0110159118727,163400,37600
3459,2015,22.8588661037394,165800,37900
3459,2016,23.0950974601299,169300,39100
3459,2017,23.0724299065421,171200,39500
3459,2018,23.1686541737649,176100,40800
3459,2019,23.2362821948488,178600,41500
3459,2020,22.5934314835787,176600,39900
3460,2001,24.7774480712166,67400,16700
3460,2002,24.8554913294798,69200,17200
3460,2003,24.5738636363636,70400,17300
3460,2004,24.896265560166,72300,18000
3460,2005,25.1028806584362,72900,18300
3460,2006,25.0670241286863,74600,18700
3460,2007,25.4193548387097,77500,19700
3460,2008,25.3433208489388,80100,20300
3460,2009,24.179829890644,82300,19900
3460,2010,24.0430622009569,83600,20100
3460,2011,23.9907727797001,86700,20800
3460,2012,24.1301907968575,89100,21500
3460,2013,24.2024202420242,90900,22000
3460,2014,24.5345016429354,91300,22400
3460,2015,25.1612903225806,93000,23400
3460,2016,25.2665245202559,93800,23700
3460,2017,24.948024948025,96200,24000
3460,2018,25.8496395468589,97100,25100
3460,2019,26.008064516129,99200,25800
3460,2020,25.8130081300813,98400,25400
3461,2001,28.1501340482574,37300,10500
3461,2002,28.5714285714286,36400,10400
3461,2003,27.1232876712329,36500,9900
