county,year,Arbeitslosenquote_inkar
12065,2015,7.68
12065,2016,6.81
12065,2017,6.21
12065,2018,5.54
12065,2019,4.9
12065,2020,5.24
12065,1995,
12065,1996,
12065,1997,
12066,1998,23.63
12066,1999,22.98
12066,2000,22.72
12066,2001,22.87
12066,2002,22.73
12066,2003,24.24
12066,2004,24.89
12066,2005,24.25
12066,2006,22.85
12066,2007,19.87
12066,2008,17.55
12066,2009,17.04
12066,2010,15.65
12066,2011,15.13
12066,2012,14.03
12066,2013,13.8
12066,2014,12.52
12066,2015,11.73
12066,2016,10.55
12066,2017,9.19
12066,2018,8.36
12066,2019,7.48
12066,2020,7.63
12066,1995,
12066,1996,
12066,1997,
12067,1998,16.15
12067,1999,16.35
12067,2000,16.3
12067,2001,16.63
12067,2002,16.89
12067,2003,18
12067,2004,18.46
12067,2005,17.97
12067,2006,17.02
12067,2007,14.75
12067,2008,12.68
12067,2009,11.97
12067,2010,10.82
12067,2011,10.16
12067,2012,9.34
12067,2013,9
12067,2014,9.03
12067,2015,8.64
12067,2016,8
12067,2017,7.29
12067,2018,6.67
12067,2019,6.08
12067,2020,6.48
12067,1995,
12067,1996,
12067,1997,
12068,1998,18.83
12068,1999,17.92
12068,2000,18.29
12068,2001,19.21
12068,2002,19.68
12068,2003,21
12068,2004,20.55
12068,2005,20.35
12068,2006,19.4
12068,2007,18.46
12068,2008,16.17
12068,2009,15.52
12068,2010,13.23
12068,2011,11.98
12068,2012,11.07
12068,2013,10.4
12068,2014,9.72
12068,2015,9.27
12068,2016,8.9
12068,2017,7.74
12068,2018,6.88
12068,2019,6.19
12068,2020,6.58
12068,1995,
12068,1996,
12068,1997,
12069,1998,12.87
12069,1999,12.96
12069,2000,12.5
12069,2001,12.49
12069,2002,12.66
12069,2003,13.16
12069,2004,12.88
12069,2005,12.99
12069,2006,11.73
12069,2007,9.74
12069,2008,8.25
12069,2009,8.23
12069,2010,7.53
12069,2011,6.97
12069,2012,6.91
12069,2013,6.8
12069,2014,6.34
12069,2015,5.95
12069,2016,5.77
12069,2017,4.86
12069,2018,4.29
12069,2019,4.03
12069,2020,4.31
12069,1995,
12069,1996,
12069,1997,
12070,1998,20.34
12070,1999,19.26
12070,2000,19
12070,2001,19.83
12070,2002,19.57
12070,2003,21.5
12070,2004,21.47
12070,2005,21.2
12070,2006,19.15
12070,2007,17.57
12070,2008,15.04
12070,2009,15.16
12070,2010,14.25
12070,2011,14.51
12070,2012,13.48
12070,2013,12.7
12070,2014,12.04
12070,2015,11.49
12070,2016,10.64
12070,2017,9.08
12070,2018,7.83
12070,2019,7.29
12070,2020,7.8
12070,1995,
12070,1996,
12070,1997,
12071,1998,20.35
12071,1999,19.91
12071,2000,19.34
12071,2001,19.35
12071,2002,19.43
12071,2003,20.56
12071,2004,21.31
12071,2005,20.47
12071,2006,18.26
12071,2007,16.1
12071,2008,14.26
12071,2009,13.03
12071,2010,11.45
12071,2011,10.64
12071,2012,10.11
12071,2013,10.4
12071,2014,10.29
12071,2015,9.2
12071,2016,8.4
12071,2017,7.39
12071,2018,6.9
12071,2019,6.28
12071,2020,6.52
12071,1995,
12071,1996,
12071,1997,
12072,1998,15.42
12072,1999,14.93
12072,2000,14.86
12072,2001,14.66
12072,2002,14.1
12072,2003,15.16
12072,2004,15.04
12072,2005,15.69
12072,2006,13.89
12072,2007,11.88
12072,2008,10.55
12072,2009,10.01
12072,2010,8.82
12072,2011,8.01
12072,2012,7.62
12072,2013,7.6
12072,2014,7.3
12072,2015,6.66
12072,2016,6.24
12072,2017,5.57
12072,2018,4.59
12072,2019,4.35
12072,2020,5.02
12072,1995,
12072,1996,
12072,1997,
12073,1998,21.69
12073,1999,21.52
12073,2000,22.26
12073,2001,23.34
12073,2002,22.65
12073,2003,24.93
12073,2004,25.43
12073,2005,24.39
12073,2006,23.66
12073,2007,21.91
12073,2008,19.41
12073,2009,17.83
12073,2010,16.64
12073,2011,16.63
12073,2012,16.39
12073,2013,15.2
12073,2014,15.43
12073,2015,14.67
12073,2016,13.87
12073,2017,12.41
12073,2018,11.32
12073,2019,10.79
12073,2020,10.68
12073,1995,
12073,1996,
12073,1997,
13003,1998,18.87
13003,1999,17.11
13003,2000,15.54
13003,2001,15.95
13003,2002,17.16
13003,2003,18.88
13003,2004,19.3
13003,2005,19.85
13003,2006,18.06
13003,2007,16.02
13003,2008,13.75
13003,2009,13.67
13003,2010,13.36
13003,2011,13.17
13003,2012,12.15
13003,2013,11.5
13003,2014,10.93
13003,2015,10.16
13003,2016,9.85
13003,2017,8.72
13003,2018,7.77
13003,2019,6.75
13003,2020,7.56
13003,1995,
13003,1996,
13003,1997,
13004,1998,16.58
13004,1999,16
13004,2000,15.68
13004,2001,14.99
13004,2002,14.08
13004,2003,15.73
13004,2004,15.7
13004,2005,17.41
13004,2006,17.06
13004,2007,15.98
13004,2008,13.95
13004,2009,13.59
13004,2010,13.05
13004,2011,12.44
13004,2012,12.3
13004,2013,11.6
13004,2014,11.16
13004,2015,10.32
13004,2016,9.84
13004,2017,9.13
13004,2018,8.88
13004,2019,8.65
13004,2020,9.53
13004,1995,
13004,1996,
13004,1997,
13071,1998,20.63
13071,1999,19.87
13071,2000,20.22
13071,2001,21.56
13071,2002,22.27
13071,2003,23.72
13071,2004,23.98
13071,2005,23
13071,2006,21.57
13071,2007,18.9
13071,2008,16.11
13071,2009,15.3
13071,2010,14.77
13071,2011,14.8
13071,2012,14.09
13071,2013,13.9
13071,2014,13.24
13071,2015,12.79
13071,2016,12.1
13071,2017,10.61
13071,2018,9.51
13071,2019,8.68
13071,2020,8.96
13071,1995,
13071,1996,
13071,1997,
13072,1998,19.57
13072,1999,18.25
13072,2000,17.13
13072,2001,17.82
13072,2002,18.35
13072,2003,19.88
13072,2004,20.09
13072,2005,19.65
13072,2006,17.74
13072,2007,14.97
13072,2008,12.27
13072,2009,11.69
13072,2010,10.7
13072,2011,10.44
13072,2012,9.67
13072,2013,9.3
13072,2014,8.75
13072,2015,7.96
13072,2016,7.49
13072,2017,6.59
13072,2018,6
13072,2019,5.25
13072,2020,5.65
13072,1995,
13072,1996,
13072,1997,
13073,1998,19.62
13073,1999,18.85
13073,2000,19.4
13073,2001,20.38
13073,2002,20.32
13073,2003,22.51
13073,2004,23.05
13073,2005,21.9
13073,2006,20.74
13073,2007,17.79
13073,2008,15.21
13073,2009,14.44
13073,2010,13.75
13073,2011,13.8
13073,2012,13.74
13073,2013,13.2
13073,2014,12.83
13073,2015,12.19
13073,2016,11.38
13073,2017,9.89
13073,2018,9.15
13073,2019,8.1
13073,2020,9.31
13073,1995,
13073,1996,
13073,1997,
13074,1998,18.84
13074,1999,17.51
13074,2000,16.37
13074,2001,15.7
13074,2002,15.21
13074,2003,16.04
13074,2004,15.87
13074,2005,16.59
13074,2006,16.6
13074,2007,14.22
13074,2008,12.55
13074,2009,12.37
13074,2010,11.45
13074,2011,11.57
13074,2012,10.63
13074,2013,9.9
13074,2014,9.28
13074,2015,8.19
13074,2016,7.66
13074,2017,6.87
13074,2018,6.48
13074,2019,5.79
13074,2020,6.4
13074,1995,
13074,1996,
13074,1997,
13075,1998,20.19
13075,1999,19.91
13075,2000,20.36
13075,2001,21.46
13075,2002,21.85
13075,2003,23.57
13075,2004,24.7
13075,2005,24.84
13075,2006,22.25
13075,2007,19.84
13075,2008,16.82
13075,2009,15.82
13075,2010,14.26
13075,2011,14.21
13075,2012,13.58
13075,2013,14.3
13075,2014,13.56
13075,2015,12.72
13075,2016,11.68
13075,2017,10.18
13075,2018,9.42
13075,2019,8.59
13075,2020,9.04
13075,1995,
13075,1996,
13075,1997,
13076,1998,17
13076,1999,15.57
13076,2000,14.92
13076,2001,14.23
13076,2002,14.29
13076,2003,15.21
13076,2004,15.19
13076,2005,15.2
13076,2006,15.24
13076,2007,12.89
13076,2008,11.01
13076,2009,10.58
13076,2010,9.66
13076,2011,9.34
13076,2012,9.06
13076,2013,8.6
13076,2014,8.36
13076,2015,7.51
13076,2016,6.72
13076,2017,6.04
13076,2018,5.78
13076,2019,5.3
13076,2020,6.02
13076,1995,
13076,1996,
13076,1997,
14511,1998,18.43
14511,1999,16.85
14511,2000,16.72
14511,2001,16.67
14511,2002,17.22
14511,2003,17.52
14511,2004,17.39
14511,2005,17.62
14511,2006,16.37
14511,2007,14.68
14511,2008,13.03
14511,2009,13.3
14511,2010,12.7
14511,2011,11.48
14511,2012,10.83
14511,2013,10.3
14511,2014,9.95
14511,2015,9.12
14511,2016,8.41
14511,2017,7.59
14511,2018,7.25
14511,2019,6.49
14511,2020,7.43
14511,1995,
14511,1996,
14511,1997,
14521,1998,18
14521,1999,17.59
14521,2000,17.09
14521,2001,17.67
14521,2002,18.1
14521,2003,18.77
14521,2004,18.43
14521,2005,18.15
14521,2006,17.58
14521,2007,14.86
14521,2008,12.77
14521,2009,13.24
14521,2010,11.39
14521,2011,9.64
14521,2012,9.01
14521,2013,8.9
14521,2014,7.93
14521,2015,7.19
14521,2016,6.29
14521,2017,5.43
14521,2018,4.71
14521,2019,4.38
14521,2020,4.78
14521,1995,
14521,1996,
14521,1997,
14522,1998,18.54
14522,1999,17.57
14522,2000,17.12
14522,2001,17.5
14522,2002,17.41
14522,2003,17.4
14522,2004,17.65
14522,2005,18.2
14522,2006,15.69
14522,2007,13.8
14522,2008,11.51
14522,2009,11.68
14522,2010,10.65
14522,2011,9.27
14522,2012,8.63
14522,2013,8.5
14522,2014,7.89
14522,2015,7.34
14522,2016,6.56
14522,2017,5.87
14522,2018,5.24
14522,2019,4.76
14522,2020,5.23
14522,1995,
14522,1996,
14522,1997,
14523,1998,15.3
14523,1999,14.79
14523,2000,14.1
14523,2001,14.93
14523,2002,16.02
14523,2003,16.46
14523,2004,15.64
14523,2005,16.37
14523,2006,15.09
14523,2007,12.93
14523,2008,11.63
14523,2009,12.11
14523,2010,10.96
14523,2011,9.53
14523,2012,8.26
14523,2013,8.4
14523,2014,7.69
14523,2015,7.19
14523,2016,6.53
14523,2017,5.89
14523,2018,5.13
14523,2019,4.83
14523,2020,5.42
14523,1995,
14523,1996,
14523,1997,
14524,1998,18.18
14524,1999,18.12
14524,2000,17.5
14524,2001,17.73
14524,2002,18.03
14524,2003,17.81
14524,2004,17.79
14524,2005,18.31
14524,2006,17.47
14524,2007,15.03
14524,2008,12.07
14524,2009,12.58
14524,2010,11.16
14524,2011,9.44
14524,2012,8.31
14524,2013,8.3
14524,2014,7.62
14524,2015,6.95
14524,2016,6.63
14524,2017,5.8
14524,2018,4.83
14524,2019,4.45
14524,2020,4.9
14524,1995,
14524,1996,
14524,1997,
14612,1998,14.85
14612,1999,14.84
14612,2000,14.67
14612,2001,14.8
14612,2002,14.75
14612,2003,14.54
14612,2004,14.43
14612,2005,14.95
14612,2006,14.63
14612,2007,12.76
14612,2008,11.34
14612,2009,11.6
14612,2010,11.27
14612,2011,10.01
14612,2012,9.04
14612,2013,8.8
14612,2014,8.37
14612,2015,7.91
14612,2016,7.33
14612,2017,6.61
14612,2018,6.07
14612,2019,5.65
14612,2020,6.21
14612,1995,
14612,1996,
14612,1997,
14625,1998,19.18
14625,1999,19.07
14625,2000,18.7
14625,2001,19.19
14625,2002,19.71
14625,2003,19.43
14625,2004,19.15
14625,2005,18.3
14625,2006,17.63
14625,2007,14.88
14625,2008,12.49
14625,2009,12.01
14625,2010,11.23
14625,2011,10.56
14625,2012,9.86
14625,2013,9.3
14625,2014,8.83
14625,2015,8.01
14625,2016,7.03
14625,2017,6.16
14625,2018,5.57
14625,2019,5.03
14625,2020,5.29
14625,1995,
14625,1996,
14625,1997,
14626,1998,20.62
14626,1999,20.21
14626,2000,20.72
14626,2001,21.88
14626,2002,22.5
14626,2003,22.87
14626,2004,23.14
14626,2005,21.85
14626,2006,19.92
14626,2007,18.88
14626,2008,16.63
14626,2009,15.72
14626,2010,14.17
14626,2011,13
14626,2012,12.75
14626,2013,12
14626,2014,11.85
14626,2015,11.5
14626,2016,10.11
14626,2017,9.2
14626,2018,8.52
14626,2019,7.78
14626,2020,8.13
14626,1995,
14626,1996,
14626,1997,
14627,1998,18.14
14627,1999,17.22
14627,2000,16.91
14627,2001,17.29
14627,2002,17.25
14627,2003,17.08
14627,2004,17.43
14627,2005,18.2
14627,2006,16.5
14627,2007,13.48
14627,2008,11.51
14627,2009,11.76
14627,2010,10.91
14627,2011,10.29
14627,2012,9.33
14627,2013,9.3
14627,2014,9.1
14627,2015,8.14
14627,2016,7.27
14627,2017,6.52
14627,2018,5.97
14627,2019,5.31
14627,2020,5.75
14627,1995,
14627,1996,
14627,1997,
14628,1998,15.96
14628,1999,16.36
14628,2000,15.66
14628,2001,16.64
14628,2002,16.91
14628,2003,16.09
14628,2004,15.9
14628,2005,16.34
14628,2006,15.7
14628,2007,13.36
14628,2008,11.62
14628,2009,11.67
14628,2010,10.61
14628,2011,9.7
14628,2012,8.9
14628,2013,8.6
14628,2014,7.89
14628,2015,7.25
14628,2016,6.47
14628,2017,5.69
14628,2018,5.07
14628,2019,4.5
14628,2020,4.91
14628,1995,
14628,1996,
14628,1997,
14713,1998,15.99
14713,1999,16.53
14713,2000,17.26
14713,2001,17.59
14713,2002,18.67
14713,2003,19.06
14713,2004,18.71
14713,2005,20.8
14713,2006,18.67
14713,2007,17.04
14713,2008,15.56
14713,2009,15.11
14713,2010,14
14713,2011,12.99
14713,2012,11.56
14713,2013,11
14713,2014,10.16
14713,2015,9.56
14713,2016,8.78
14713,2017,7.73
14713,2018,6.74
14713,2019,6.28
14713,2020,7.54
14713,1995,
14713,1996,
14713,1997,
14729,1998,16.84
14729,1999,17.38
14729,2000,17.86
14729,2001,17.99
14729,2002,17.87
14729,2003,18.12
14729,2004,18.6
14729,2005,19.52
14729,2006,17.89
14729,2007,14.82
14729,2008,12.71
14729,2009,12.81
14729,2010,11.89
14729,2011,10.58
14729,2012,9.64
14729,2013,8.8
14729,2014,7.88
14729,2015,7.34
14729,2016,6.64
14729,2017,6.08
14729,2018,5.45
14729,2019,5
14729,2020,5.5
14729,1995,
14729,1996,
14729,1997,
14730,1998,18.75
14730,1999,17.34
14730,2000,17.77
14730,2001,18.04
14730,2002,17.63
14730,2003,17.82
14730,2004,18.46
14730,2005,19.22
14730,2006,17.93
14730,2007,15.55
14730,2008,13.76
14730,2009,13.52
14730,2010,12.62
14730,2011,12.13
14730,2012,11.17
14730,2013,10.8
14730,2014,9.99
14730,2015,9.32
14730,2016,8.53
14730,2017,7.78
14730,2018,7.01
14730,2019,6.18
14730,2020,6.7
14730,1995,
14730,1996,
14730,1997,
15001,1998,21
15001,1999,21.12
15001,2000,20.25
15001,2001,19.84
15001,2002,17.96
15001,2003,17.72
15001,2004,18.62
15001,2005,18.73
15001,2006,17.05
15001,2007,15.47
15001,2008,14.72
15001,2009,14.67
15001,2010,12.96
15001,2011,12.68
15001,2012,12.43
15001,2013,11.9
15001,2014,11.6
15001,2015,11.04
15001,2016,10.18
15001,2017,8.82
15001,2018,7.92
15001,2019,7.66
15001,2020,8.33
15001,1995,
15001,1996,
15001,1997,
15002,1998,19.35
15002,1999,19.91
15002,2000,20.4
15002,2001,19.71
15002,2002,20.49
15002,2003,20.57
15002,2004,20.17
15002,2005,20.07
15002,2006,16.75
15002,2007,16.41
15002,2008,14.84
15002,2009,13.9
15002,2010,13.41
15002,2011,12.12
15002,2012,12.44
15002,2013,12.1
15002,2014,11.85
15002,2015,11.41
15002,2016,10.81
15002,2017,9.89
15002,2018,8.9
15002,2019,8.25
15002,2020,9.23
15002,1995,
15002,1996,
15002,1997,
15003,1998,19.11
15003,1999,19.23
15003,2000,19.14
15003,2001,18.33
15003,2002,18.33
15003,2003,19.57
15003,2004,19.63
15003,2005,19.76
15003,2006,18.8
15003,2007,15.72
15003,2008,13.67
15003,2009,13.51
15003,2010,12.51
15003,2011,11.67
15003,2012,11.88
15003,2013,11.6
15003,2014,11.41
15003,2015,11.08
15003,2016,10.5
15003,2017,9.28
15003,2018,8.73
15003,2019,8.26
15003,2020,9.05
15003,1995,
15003,1996,
15003,1997,
15081,1998,16.24
15081,1999,15.86
15081,2000,16.04
15081,2001,15.58
15081,2002,16.09
15081,2003,17.42
15081,2004,17.53
15081,2005,17.96
15081,2006,16.9
15081,2007,15.74
15081,2008,13.44
15081,2009,12.58
15081,2010,10.79
15081,2011,9.65
15081,2012,9.89
15081,2013,9.2
15081,2014,8.74
15081,2015,8.37
15081,2016,8.19
15081,2017,7.76
15081,2018,7.05
15081,2019,6.44
15081,2020,6.73
15081,1995,
15081,1996,
15081,1997,
15082,1998,22.83
15082,1999,22.1
15082,2000,22.24
15082,2001,21.29
15082,2002,21.42
15082,2003,22.07
15082,2004,21.88
15082,2005,21.35
15082,2006,18.92
15082,2007,17.28
15082,2008,15.02
15082,2009,14.04
15082,2010,12.45
15082,2011,12.21
15082,2012,12.17
15082,2013,11.5
15082,2014,10.78
15082,2015,10.12
15082,2016,9.57
15082,2017,8.07
15082,2018,7.61
15082,2019,7.13
15082,2020,7.58
15082,1995,
15082,1996,
15082,1997,
15083,1998,16.44
15083,1999,16.51
15083,2000,15.85
15083,2001,15.51
15083,2002,15.42
15083,2003,15.92
15083,2004,15.53
15083,2005,15.76
15083,2006,14.36
15083,2007,11.4
15083,2008,9.54
15083,2009,9.82
15083,2010,8.88
15083,2011,8.15
15083,2012,8.49
15083,2013,8.6
15083,2014,7.78
15083,2015,7.54
15083,2016,7.1
15083,2017,5.94
15083,2018,5.46
15083,2019,5.1
15083,2020,5.51
15083,1995,
15083,1996,
15083,1997,
15084,1998,23.13
15084,1999,21.89
15084,2000,21.66
15084,2001,21.67
15084,2002,21.72
15084,2003,22.3
15084,2004,22.95
15084,2005,22.87
15084,2006,21.39
15084,2007,18.82
15084,2008,16.46
15084,2009,15.3
15084,2010,14.05
15084,2011,13.7
15084,2012,13.4
15084,2013,12.2
15084,2014,11.15
15084,2015,10.25
15084,2016,9.57
15084,2017,8.13
15084,2018,7.21
15084,2019,6.52
15084,2020,6.95
15084,1995,
15084,1996,
15084,1997,
15085,1998,20.25
15085,1999,19.94
15085,2000,19.8
15085,2001,19.31
15085,2002,18.45
15085,2003,19.3
15085,2004,18.97
15085,2005,19.27
15085,2006,17.38
15085,2007,14.86
15085,2008,13.34
15085,2009,12.95
15085,2010,11.47
15085,2011,10.74
15085,2012,9.78
15085,2013,8.9
15085,2014,8.33
15085,2015,7.99
15085,2016,7.22
15085,2017,6.4
15085,2018,5.78
15085,2019,5.26
15085,2020,6.05
15085,1995,
15085,1996,
15085,1997,
15086,1998,18.13
15086,1999,19.98
15086,2000,18.97
15086,2001,18.7
15086,2002,17.46
15086,2003,18.61
15086,2004,17.72
15086,2005,17.07
15086,2006,16.35
15086,2007,13.75
15086,2008,11.77
15086,2009,11.62
15086,2010,11.1
15086,2011,10.04
15086,2012,10.03
15086,2013,10.1
15086,2014,9.83
15086,2015,9.74
15086,2016,9.13
15086,2017,7.78
15086,2018,7.16
15086,2019,6.94
15086,2020,7.34
15086,1995,
15086,1996,
15086,1997,
15087,1998,22.47
15087,1999,22.65
15087,2000,22.01
15087,2001,21.78
15087,2002,23.05
15087,2003,24.38
15087,2004,25.05
15087,2005,24.63
15087,2006,23.31
15087,2007,20.66
15087,2008,17.83
15087,2009,17.32
15087,2010,15.96
15087,2011,14.75
15087,2012,14.24
15087,2013,14.1
15087,2014,13.83
15087,2015,13.26
15087,2016,12.39
15087,2017,11.13
15087,2018,10.14
15087,2019,9.42
15087,2020,9.75
15087,1995,
15087,1996,
15087,1997,
15088,1998,19.71
15088,1999,19.51
15088,2000,20.04
15088,2001,19.85
15088,2002,20.12
15088,2003,20.42
15088,2004,19.57
15088,2005,19.11
15088,2006,15.92
15088,2007,14.39
15088,2008,12.77
15088,2009,12.61
15088,2010,11.89
15088,2011,10.55
15088,2012,10
15088,2013,9.8
15088,2014,9.46
15088,2015,9.14
15088,2016,8.36
15088,2017,7.62
15088,2018,7.02
15088,2019,6.25
15088,2020,6.76
15088,1995,
15088,1996,
15088,1997,
15089,1998,23.01
15089,1999,23
15089,2000,22.6
15089,2001,21.66
15089,2002,21.71
15089,2003,23.42
15089,2004,22.56
15089,2005,21.86
15089,2006,19.81
15089,2007,16.77
15089,2008,14.06
15089,2009,13.66
15089,2010,12.55
15089,2011,12.2
15089,2012,12.05
15089,2013,12.2
15089,2014,12.04
15089,2015,11.39
15089,2016,10.51
15089,2017,9.77
15089,2018,9.03
15089,2019,8.3
15089,2020,8.45
15089,1995,
15089,1996,
15089,1997,
15090,1998,21.43
15090,1999,21.01
15090,2000,20.77
15090,2001,21.14
15090,2002,21.27
15090,2003,23.15
15090,2004,23.48
15090,2005,23.13
15090,2006,21.56
15090,2007,19.32
15090,2008,16.41
15090,2009,16.2
15090,2010,15.14
15090,2011,14.37
15090,2012,14.17
15090,2013,13.8
15090,2014,12.88
15090,2015,12.11
15090,2016,11.63
15090,2017,10.1
15090,2018,9.46
15090,2019,8.72
15090,2020,9.18
15090,1995,
15090,1996,
15090,1997,
15091,1998,19.65
15091,1999,19.9
15091,2000,19.9
15091,2001,19.78
15091,2002,18.69
15091,2003,19.47
15091,2004,19.33
15091,2005,19.54
15091,2006,18
15091,2007,14.63
15091,2008,12.43
15091,2009,12.62
15091,2010,12.05
15091,2011,11.09
15091,2012,10.87
15091,2013,11
15091,2014,10.5
15091,2015,10.13
15091,2016,9.45
15091,2017,7.9
15091,2018,7.02
15091,2019,6.24
15091,2020,6.94
15091,1995,
15091,1996,
15091,1997,
16051,1998,17.31
16051,1999,16.48
16051,2000,16.14
16051,2001,16.02
16051,2002,16.83
16051,2003,18.15
16051,2004,18.24
16051,2005,19.2
16051,2006,16.11
16051,2007,14.52
16051,2008,13.12
16051,2009,12.09
16051,2010,10.52
16051,2011,10.11
16051,2012,9.63
16051,2013,8.6
16051,2014,8.25
16051,2015,7.99
16051,2016,7.5
16051,2017,6.81
16051,2018,6.04
16051,2019,5.67
16051,2020,6.61
16051,1995,
16051,1996,
16051,1997,
16052,1998,19.22
16052,1999,17.57
16052,2000,17.87
16052,2001,17.74
16052,2002,17.65
16052,2003,18.69
16052,2004,19.17
16052,2005,19.62
16052,2006,18.03
16052,2007,16.04
16052,2008,14.99
16052,2009,14.81
16052,2010,13.56
16052,2011,12.29
16052,2012,12.08
16052,2013,11.9
16052,2014,11.24
16052,2015,10.91
16052,2016,9.95
16052,2017,9.77
16052,2018,8.82
16052,2019,8.15
16052,2020,8.57
16052,1995,
16052,1996,
16052,1997,
16053,1998,16.25
16053,1999,13.94
16053,2000,13.12
16053,2001,12
16053,2002,12.25
16053,2003,13.41
16053,2004,12.99
16053,2005,13.33
16053,2006,11.07
16053,2007,10.57
16053,2008,8.82
16053,2009,8.58
16053,2010,7.79
16053,2011,7.05
16053,2012,6.88
16053,2013,7
16053,2014,7.02
16053,2015,6.93
16053,2016,6.55
16053,2017,6.05
16053,2018,5.64
16053,2019,5.24
16053,2020,5.8
16053,1995,
16053,1996,
16053,1997,
16054,1998,16.72
16054,1999,15.26
16054,2000,15.52
16054,2001,14.67
16054,2002,15.03
16054,2003,15.37
16054,2004,15.17
16054,2005,14.09
16054,2006,15.12
16054,2007,12.67
16054,2008,10.96
16054,2009,11.57
16054,2010,9.87
16054,2011,7.99
16054,2012,7.77
16054,2013,7.44
16054,2014,7.12
16054,2015,7.03
16054,2016,6.39
16054,2017,5.3
16054,2018,4.95
16054,2019,4.98
16054,2020,5.88
16054,1995,
16054,1996,
16054,1997,
16055,1998,16.36
16055,1999,15.54
16055,2000,16.39
16055,2001,16.68
16055,2002,15.82
16055,2003,17.32
16055,2004,18.28
16055,2005,18.82
16055,2006,16.85
16055,2007,15
16055,2008,12.97
16055,2009,12.29
16055,2010,11.19
16055,2011,9.98
16055,2012,9.36
16055,2013,8.6
16055,2014,8.51
16055,2015,8.39
16055,2016,7.27
16055,2017,6.51
16055,2018,6.21
16055,2019,5.65
16055,2020,6.51
16055,1995,
16055,1996,
16055,1997,
16056,1998,16.05
16056,1999,15.59
16056,2000,14.69
16056,2001,13.37
16056,2002,13.3
16056,2003,13.17
16056,2004,13.85
16056,2005,15.49
16056,2006,14.57
16056,2007,11.92
16056,2008,10.64
16056,2009,12.26
16056,2010,10.46
16056,2011,9.33
16056,2012,9.05
16056,2013,9.4
16056,2014,8.45
16056,2015,7.95
16056,2016,7.69
16056,2017,7.1
16056,2018,6.61
16056,2019,6.42
16056,2020,7.67
16056,1995,
16056,1996,
16056,1997,
16061,1998,16.14
16061,1999,13.58
16061,2000,13.5
16061,2001,14.15
16061,2002,14.38
16061,2003,15.35
16061,2004,15.79
16061,2005,15.79
16061,2006,13.4
16061,2007,10.89
16061,2008,9.43
16061,2009,10.03
16061,2010,8.2
16061,2011,7.11
16061,2012,6.38
16061,2013,6.1
16061,2014,5.64
16061,2015,5.25
16061,2016,4.96
16061,2017,4.34
16061,2018,3.88
16061,2019,3.86
16061,2020,4.55
16061,1995,
16061,1996,
16061,1997,
16062,1998,19.84
16062,1999,17.63
16062,2000,18.35
16062,2001,19.36
16062,2002,19.46
16062,2003,20.14
16062,2004,20.23
16062,2005,19.57
16062,2006,19.27
16062,2007,16.49
16062,2008,13.69
16062,2009,13.63
16062,2010,11.4
16062,2011,10.72
16062,2012,10.25
16062,2013,10.4
16062,2014,9.6
16062,2015,8.91
16062,2016,8.04
16062,2017,7.5
16062,2018,7.04
16062,2019,6.99
16062,2020,7.77
16062,1995,
16062,1996,
16062,1997,
16063,1998,14.18
16063,1999,13.1
16063,2000,12.72
16063,2001,11.94
16063,2002,12.62
16063,2003,12.66
16063,2004,12.95
16063,2005,13.46
16063,2006,12.87
16063,2007,10.15
16063,2008,8.05
16063,2009,9.14
16063,2010,7.45
16063,2011,6.05
16063,2012,6.07
16063,2013,6.2
16063,2014,5.7
16063,2015,5.55
16063,2016,5.1
16063,2017,4.35
16063,2018,3.82
16063,2019,3.92
16063,2020,4.98
16063,1995,
16063,1996,
16063,1997,
16064,1998,16.88
16064,1999,15.08
16064,2000,15.4
16064,2001,15.57
16064,2002,16.25
16064,2003,16.96
16064,2004,16.87
16064,2005,17.95
16064,2006,17.26
16064,2007,14.59
16064,2008,12.8
16064,2009,13.51
16064,2010,12.11
16064,2011,11.53
16064,2012,11.11
16064,2013,11.1
16064,2014,10.1
16064,2015,9.76
16064,2016,9.13
16064,2017,8.21
16064,2018,7.4
16064,2019,6.84
16064,2020,7.5
16064,1995,
16064,1996,
16064,1997,
16065,1998,21.36
16065,1999,19.18
16065,2000,21.03
16065,2001,22.31
16065,2002,22.23
16065,2003,23.33
16065,2004,24.14
16065,2005,24.69
16065,2006,23.16
16065,2007,20.53
16065,2008,16.96
16065,2009,16.41
16065,2010,14
16065,2011,13.26
16065,2012,12.53
16065,2013,11.5
16065,2014,11.01
16065,2015,10.81
16065,2016,9.86
16065,2017,8.66
16065,2018,8.35
16065,2019,7.85
16065,2020,8.19
16065,1995,
16065,1996,
16065,1997,
16066,1998,15.38
16066,1999,13.83
16066,2000,13.33
16066,2001,13.27
16066,2002,13.59
16066,2003,14.29
16066,2004,13.7
16066,2005,13.67
16066,2006,13.15
16066,2007,11.03
16066,2008,8.78
16066,2009,9.65
16066,2010,8.25
16066,2011,6.81
16066,2012,6.88
16066,2013,6.39
16066,2014,5.85
16066,2015,5.34
16066,2016,4.96
16066,2017,4.5
16066,2018,4.02
16066,2019,4.01
16066,2020,4.98
16066,1995,
16066,1996,
16066,1997,
16067,1998,16.22
16067,1999,13.95
16067,2000,13.84
16067,2001,13.31
16067,2002,13.86
16067,2003,14.87
16067,2004,14.73
16067,2005,15.34
16067,2006,14.16
16067,2007,11.38
16067,2008,9.32
16067,2009,10.29
16067,2010,8.62
16067,2011,8.15
