county,year,gdp_pc_ardeco
5978,1989,14455.19
5978,1990,14737.41
5978,1991,15229.92
5978,1992,16259.15
5978,1993,17703.66
5978,1994,17709.97
5978,1995,17256.62
5978,1996,16173.91
5978,1997,16360.67
5978,1998,16757.49
5978,1999,17572.16
5978,2000,17561.98
5978,2001,17958.44
5978,2002,18868.43
5978,2003,18576.05
5978,2004,19559.59
5978,2005,20698.24
5978,2006,21443.67
5978,2007,23301.35
5978,2008,24287.23
5978,2009,23619.31
5978,2010,24100.88
5978,2011,25363.86
5978,2012,25928.82
5978,2013,25968.98
5978,2014,27630.41
5978,2015,27891.83
5978,2016,29099.46
5978,2017,30185.5
5978,2018,31302.16
5978,2019,31322.54
5978,2020,30306.78
5978,2021,31942.56
5978,2022,34050.64
5978,2023,35905.28
5978,2024,37188.43
7111,1980,21466.3
7111,1981,22742.47
7111,1982,25395.15
7111,1983,27902.9
7111,1984,29679.46
7111,1985,30794.49
7111,1986,33884.05
7111,1987,35855.9
7111,1988,37466.28
7111,1989,40092.92
7111,1990,43332.36
7111,1991,43125.97
7111,1992,47337.48
7111,1993,50996.33
7111,1994,53599.61
7111,1995,52606.23
7111,1996,52705.68
7111,1997,50614.52
7111,1998,50559.25
7111,1999,52678.81
7111,2000,52465.53
7111,2001,51853.84
7111,2002,54021.36
7111,2003,55810.72
7111,2004,57419.36
7111,2005,57705.36
7111,2006,59369.23
7111,2007,58990.38
7111,2008,58469.22
7111,2009,57193.66
7111,2010,58308.24
7111,2011,60298.63
7111,2012,61356.85
7111,2013,63061.61
7111,2014,64065.92
7111,2015,64728.33
7111,2016,65163.48
7111,2017,67825.89
7111,2018,68287.98
7111,2019,71290.42
7111,2020,70170.77
7111,2021,74991.35
7111,2022,79940.38
7111,2023,84294.09
7111,2024,87307.03
7131,1980,7181.9
7131,1981,7567.44
7131,1982,8438.93
7131,1983,9130.33
7131,1984,9611.54
7131,1985,9938.26
7131,1986,10869
7131,1987,11173.93
7131,1988,11494.73
7131,1989,12156.53
7131,1990,12932.03
7131,1991,12717.37
7131,1992,13785.63
7131,1993,14637.8
7131,1994,15159.7
7131,1995,16017.07
7131,1996,16124.22
7131,1997,15995.65
7131,1998,15844.91
7131,1999,16080.18
7131,2000,15970.06
7131,2001,15981.57
7131,2002,16312.88
7131,2003,16031.91
7131,2004,16776.33
7131,2005,17028.04
7131,2006,17569.51
7131,2007,17997.12
7131,2008,18701.66
7131,2009,18870.02
7131,2010,19706.19
7131,2011,20733.15
7131,2012,21273.1
7131,2013,22064.54
7131,2014,22807.87
7131,2015,23638.08
7131,2016,24567.79
7131,2017,25339.68
7131,2018,26491.73
7131,2019,26988.61
7131,2020,26583.05
7131,2021,28409.06
7131,2022,30284.25
7131,2023,31933.52
7131,2024,33074.87
7132,1980,6842.01
7132,1981,7286.89
7132,1982,8186.79
7132,1983,8946.82
7132,1984,9513.59
7132,1985,9898.97
7132,1986,10933.12
7132,1987,11324.39
7132,1988,11786.51
7132,1989,12526.62
7132,1990,13384.05
7132,1991,13188.19
7132,1992,14369.69
7132,1993,15356.07
7132,1994,16035.9
7132,1995,17277.89
7132,1996,16970.4
7132,1997,16869.44
7132,1998,17505.53
7132,1999,17553.8
7132,2000,18052
7132,2001,18043.51
7132,2002,17854.62
7132,2003,17695.45
7132,2004,18429.34
7132,2005,18902.51
7132,2006,19731.04
7132,2007,20461.85
7132,2008,21517.33
7132,2009,20127.07
7132,2010,21625.14
7132,2011,22759.29
7132,2012,22589.53
7132,2013,23263.88
7132,2014,24065.71
7132,2015,24892.39
7132,2016,25633.22
7132,2017,26412.24
7132,2018,27269.28
7132,2019,27824.01
7132,2020,27099.03
7132,2021,28960.69
7132,2022,30871.85
7132,2023,32553.37
7132,2024,33716.85
7133,1980,8202.33
7133,1981,8676.63
7133,1982,9689.86
7133,1983,10561.81
7133,1984,11182.14
7133,1985,11576.74
7133,1986,12681.93
7133,1987,13068.74
7133,1988,13535.16
7133,1989,14367.51
7133,1990,15391.14
7133,1991,15232.88
7133,1992,16624.72
7133,1993,17798.16
7133,1994,18607.84
7133,1995,19735.12
7133,1996,19636.54
7133,1997,19180.32
7133,1998,19442.42
7133,1999,19694.22
7133,2000,19604.7
7133,2001,19794.08
7133,2002,20483.5
7133,2003,20383.99
7133,2004,21515.8
7133,2005,21680.04
7133,2006,22565.69
7133,2007,23331.56
7133,2008,23838.8
7133,2009,23138.09
7133,2010,24164.35
7133,2011,25291.17
7133,2012,25836.89
7133,2013,26524.08
7133,2014,27543.89
7133,2015,27844.99
7133,2016,28574.12
7133,2017,29612.88
7133,2018,29798.43
7133,2019,30322.04
7133,2020,29719.08
7133,2021,31760.65
7133,2022,33856.63
7133,2023,35700.82
7133,2024,36976.69
7134,1980,6459.2
7134,1981,6893.62
7134,1982,7731.35
7134,1983,8455.12
7134,1984,9007.31
7134,1985,9389.24
7134,1986,10442.07
7134,1987,10813.44
7134,1988,11321.13
7134,1989,12145.72
7134,1990,13085.94
7134,1991,13034.58
7134,1992,14298.39
7134,1993,15334.94
7134,1994,16071.43
7134,1995,17780.69
7134,1996,17714.1
7134,1997,17414.42
7134,1998,18148.87
7134,1999,19277.23
7134,2000,18740.12
7134,2001,19142.45
7134,2002,19348.86
7134,2003,19041.42
7134,2004,19903.46
7134,2005,19795.19
7134,2006,20583.5
7134,2007,21333.1
7134,2008,22039.1
7134,2009,21762.92
7134,2010,22908.91
7134,2011,23672.15
7134,2012,24360.82
7134,2013,24656.74
7134,2014,26021.08
7134,2015,26937.22
7134,2016,27655.31
7134,2017,28662.33
7134,2018,29381.57
7134,2019,30228.23
7134,2020,29406.35
7134,2021,31426.51
7134,2022,33500.36
7134,2023,35325.09
7134,2024,36587.32
7137,1980,6949.7
7137,1981,7439.08
7137,1982,8387.1
7137,1983,9221.91
7137,1984,9909.84
7137,1985,10377.6
7137,1986,11493.37
7137,1987,11778.84
7137,1988,12312.62
7137,1989,13224.95
7137,1990,14299.65
7137,1991,14253.16
7137,1992,15701.04
7137,1993,16945.36
7137,1994,17835.53
7137,1995,19917.56
7137,1996,20044.02
7137,1997,19048.33
7137,1998,19623.87
7137,1999,19839.65
7137,2000,19973.82
7137,2001,20136.51
7137,2002,20557.06
7137,2003,21175.97
7137,2004,21691.95
7137,2005,21455
7137,2006,22147.14
7137,2007,23239.36
7137,2008,23895.14
7137,2009,23093
7137,2010,23940.15
7137,2011,26052.41
7137,2012,26620.49
7137,2013,27716.12
7137,2014,28564.47
7137,2015,29801.45
7137,2016,30129.63
7137,2017,30833.63
7137,2018,31172.97
7137,2019,32027.9
7137,2020,32206.05
7137,2021,34418.53
7137,2022,36690.05
7137,2023,38688.32
7137,2024,40070.98
7138,1980,8211.62
7138,1981,8761
7138,1982,9849.31
7138,1983,10801.34
7138,1984,11506.66
7138,1985,12016.22
7138,1986,13296.53
7138,1987,13760.01
7138,1988,14331.9
7138,1989,15316.57
7138,1990,16489.08
7138,1991,16347.37
7138,1992,17859.55
7138,1993,19102.8
7138,1994,19925.7
7138,1995,21332.24
7138,1996,20512.89
7138,1997,20416.36
7138,1998,20677.28
7138,1999,21249.84
7138,2000,22438.23
7138,2001,22032.34
7138,2002,22075.4
7138,2003,22193.49
7138,2004,22388.85
7138,2005,23208.04
7138,2006,24278.22
7138,2007,25768.14
7138,2008,25882.84
7138,2009,24274.06
7138,2010,25390.65
7138,2011,26847.65
7138,2012,27330.39
7138,2013,27406
7138,2014,28601.87
7138,2015,28960.5
7138,2016,29541.41
7138,2017,31946.26
7138,2018,33029.92
7138,2019,34064.37
7138,2020,33886.7
7138,2021,36214.62
7138,2022,38604.52
7138,2023,40707.22
7138,2024,42161.94
7141,1980,6499.27
7141,1981,6919.44
7141,1982,7762.7
7141,1983,8507.83
7141,1984,9067.86
7141,1985,9464.53
7141,1986,10460.33
7141,1987,10998.25
7141,1988,11445.11
7141,1989,12187.53
7141,1990,13075.51
7141,1991,12989.99
7141,1992,14276.41
7141,1993,15381.11
7141,1994,16109.53
7141,1995,16609.02
7141,1996,16101.27
7141,1997,16423.45
7141,1998,16721.22
7141,1999,17074.11
7141,2000,17541.09
7141,2001,17722.04
7141,2002,18548.46
7141,2003,18171.38
7141,2004,18617.65
7141,2005,18205.06
7141,2006,19058.86
7141,2007,19560.39
7141,2008,19491.41
7141,2009,19415.82
7141,2010,20605.11
7141,2011,21622.98
7141,2012,22352.07
7141,2013,22764.33
7141,2014,23161.25
7141,2015,24073.46
7141,2016,24452.66
7141,2017,25664
7141,2018,26595.31
7141,2019,27868.03
7141,2020,28347.6
7141,2021,30294.84
7141,2022,32294.39
7141,2023,34053.23
7141,2024,35270.33
7143,1980,7434.08
7143,1981,7953.92
7143,1982,8925.83
7143,1983,9801.27
7143,1984,10437.9
7143,1985,10896.65
7143,1986,12056.72
7143,1987,12591.92
7143,1988,13164.57
7143,1989,14121.06
7143,1990,15223.66
7143,1991,15082.01
7143,1992,16512.19
7143,1993,17715.26
7143,1994,18526.28
7143,1995,20487.01
7143,1996,19958.76
7143,1997,19498.42
7143,1998,19867.52
7143,1999,21145.51
7143,2000,20849.63
7143,2001,20825.88
7143,2002,21339.07
7143,2003,21053.45
7143,2004,21216.87
7143,2005,21659.06
7143,2006,23141.45
7143,2007,24577.54
7143,2008,24688.53
7143,2009,23855.76
7143,2010,25234.03
7143,2011,25632.12
7143,2012,26912.43
7143,2013,27368.3
7143,2014,30174.69
7143,2015,31261.32
7143,2016,31375.11
7143,2017,32679.95
7143,2018,33641.57
7143,2019,35118.86
7143,2020,35532.64
7143,2021,37973.64
7143,2022,40479.77
7143,2023,42684.48
7143,2024,44209.99
7135,1980,6497.5
7135,1981,6929.38
7135,1982,7820.56
7135,1983,8596.61
7135,1984,9191.84
7135,1985,9586.99
7135,1986,10608.76
7135,1987,10830.64
7135,1988,11362.15
7135,1989,12148.79
7135,1990,13137.48
7135,1991,13027.33
7135,1992,14202.64
7135,1993,15239.05
7135,1994,16080.7
7135,1995,18057.46
7135,1996,17830.84
7135,1997,17150.27
7135,1998,17878.28
7135,1999,18476.61
7135,2000,18833.9
7135,2001,19844.43
7135,2002,20084.14
7135,2003,20306.88
7135,2004,20439.05
7135,2005,20774.22
7135,2006,21343.95
7135,2007,22415.31
7135,2008,22653.61
7135,2009,23157.59
7135,2010,23945.61
7135,2011,24116.01
7135,2012,24165.68
7135,2013,24586.02
7135,2014,25735.99
7135,2015,26635.17
7135,2016,27890.23
7135,2017,29294.37
7135,2018,30806.56
7135,2019,32565.55
7135,2020,32710.15
7135,2021,34957.37
7135,2022,37264.12
7135,2023,39294.2
7135,2024,40697.99
7140,1980,6014.25
7140,1981,6465.41
7140,1982,7337.37
7140,1983,8121.66
7140,1984,8731.34
7140,1985,9272.36
7140,1986,10446.36
7140,1987,10939.44
7140,1988,11557.95
7140,1989,12535.13
7140,1990,13594.36
7140,1991,13527.76
7140,1992,14744.25
7140,1993,15845.15
7140,1994,16766.78
7140,1995,19698.7
7140,1996,18662.77
7140,1997,18910.44
7140,1998,19787.92
7140,1999,21151.95
7140,2000,20487.76
7140,2001,19904.34
7140,2002,20082.49
7140,2003,20400.48
7140,2004,21278.55
7140,2005,21176.62
7140,2006,22393.02
7140,2007,23189.62
7140,2008,24506.11
7140,2009,23244.56
7140,2010,25793.95
7140,2011,27477.76
7140,2012,27856.07
7140,2013,28617.24
7140,2014,31423.16
7140,2015,32019.66
7140,2016,32261.92
7140,2017,34535.35
7140,2018,36131.05
7140,2019,36664.14
7140,2020,36612.51
7140,2021,39127.69
7140,2022,41709.79
7140,2023,43981.53
7140,2024,45553.73
7211,1980,14620.85
7211,1981,15215.59
7211,1982,17207.79
7211,1983,18672.36
7211,1984,19806
7211,1985,20712.23
7211,1986,22760.2
7211,1987,23074.76
7211,1988,24364.57
7211,1989,25095.91
7211,1990,27246.84
7211,1991,27017.69
7211,1992,30761.03
7211,1993,32087.08
7211,1994,33801.52
7211,1995,33591.27
7211,1996,32721.43
7211,1997,32148.59
7211,1998,31608.94
7211,1999,32916.81
7211,2000,32877.83
7211,2001,33783.76
7211,2002,34750.87
7211,2003,35550.9
7211,2004,37249.18
7211,2005,37281.69
7211,2006,37914.72
7211,2007,37604.63
7211,2008,39137.63
7211,2009,37499.38
7211,2010,37894.67
7211,2011,39319.63
7211,2012,39046.71
7211,2013,39589.77
7211,2014,41738.15
7211,2015,41912.53
7211,2016,42054.84
7211,2017,43249.5
7211,2018,44038.98
7211,2019,44440.67
7211,2020,44444.91
7211,2021,47439.52
7211,2022,50570.54
7211,2023,53324.97
7211,2024,55230.77
7231,1980,7147.9
7231,1981,7431.62
7231,1982,8306.32
7231,1983,9062.56
7231,1984,9639.62
7231,1985,10030.43
7231,1986,11003.16
7231,1987,11271.59
7231,1988,12087.59
7231,1989,12601.62
7231,1990,13773.05
7231,1991,13721.6
7231,1992,15584.07
7231,1993,16185.17
7231,1994,17042.66
7231,1995,18480.19
7231,1996,18786.92
7231,1997,18384.82
7231,1998,18684.53
7231,1999,19277.4
7231,2000,19172.78
7231,2001,19280.8
7231,2002,19935.42
7231,2003,20946.21
7231,2004,21120.45
7231,2005,21161.95
7231,2006,22102.67
7231,2007,23175.77
7231,2008,24012.85
7231,2009,23841.3
7231,2010,25066.42
7231,2011,26492.72
7231,2012,26912.19
7231,2013,27722.77
7231,2014,28933.76
7231,2015,29888.24
7231,2016,31427.45
7231,2017,31163.65
7231,2018,31284.31
7231,2019,32466.14
7231,2020,32612.63
7231,2021,34810.03
7231,2022,37107.39
7231,2023,39128.67
7231,2024,40526.88
7232,1980,6920.65
7232,1981,7209.05
7232,1982,8056.23
7232,1983,8792.01
7232,1984,9349.96
7232,1985,9718.12
7232,1986,10653.06
7232,1987,10670.84
7232,1988,11438.32
7232,1989,11864.67
7232,1990,12852.33
7232,1991,12792.08
7232,1992,14540.53
7232,1993,15080.53
7232,1994,15840.54
7232,1995,17844.64
7232,1996,17706.38
7232,1997,17334.79
7232,1998,17392.76
7232,1999,18310.44
7232,2000,18012.74
7232,2001,18388.14
7232,2002,19223.32
7232,2003,19640.37
7232,2004,20354.58
7232,2005,19630.08
7232,2006,20550.31
7232,2007,22129.4
7232,2008,22350.26
7232,2009,22004.77
7232,2010,23468.98
7232,2011,24571.01
7232,2012,25979.03
7232,2013,26895.78
7232,2014,25277.21
7232,2015,26090.09
7232,2016,26407.38
7232,2017,27371.89
7232,2018,28657.49
7232,2019,29982.8
7232,2020,29659.1
7232,2021,31657.67
7232,2022,33746.98
7232,2023,35584.8
7232,2024,36856.84
7233,1980,6899.25
7233,1981,7272.46
7233,1982,8183.52
7233,1983,8980.25
7233,1984,9601.43
7233,1985,10058.35
7233,1986,11101.24
7233,1987,11282.58
7233,1988,12154.45
7233,1989,12726.21
7233,1990,13870.74
7233,1991,13856.37
7233,1992,15820.58
7233,1993,16500.67
7233,1994,17448.01
7233,1995,18707.08
7233,1996,18679.54
7233,1997,19178.08
7233,1998,19495.25
7233,1999,19222.24
7233,2000,19584.04
7233,2001,19887.84
7233,2002,20238.71
7233,2003,20337.14
7233,2004,20752.05
7233,2005,21621.26
7233,2006,21158.5
7233,2007,21830.69
7233,2008,23100.65
7233,2009,22432.35
7233,2010,24238.18
7233,2011,25838.78
7233,2012,26069.49
7233,2013,27022.49
7233,2014,28336.02
7233,2015,29533.89
7233,2016,30460.68
7233,2017,31779.02
7233,2018,33245.84
7233,2019,33717.09
7233,2020,31950.47
7233,2021,34103.03
7233,2022,36354.21
7233,2023,38334.14
7233,2024,39703.85
7235,1980,3953.98
7235,1981,4124.61
7235,1982,4604.96
7235,1983,5032.98
7235,1984,5373.04
7235,1985,5615.62
7235,1986,6190.66
7235,1987,6392.78
7235,1988,6909.18
7235,1989,7246.61
7235,1990,8003.68
7235,1991,8084.95
7235,1992,9306.79
7235,1993,9770.08
7235,1994,10419.27
7235,1995,11696.63
7235,1996,11862.12
7235,1997,11823.8
7235,1998,11995.96
7235,1999,12625.5
7235,2000,12807.03
7235,2001,12496.88
7235,2002,12694.29
7235,2003,12920.12
7235,2004,13014.68
7235,2005,13143.2
7235,2006,13384.25
7235,2007,14380.69
7235,2008,14015.27
7235,2009,13396.84
7235,2010,14404.54
7235,2011,15846.04
7235,2012,16291.4
7235,2013,17541.29
7235,2014,17929
7235,2015,18190.44
7235,2016,19304.62
7235,2017,19677.89
7235,2018,20141.99
7235,2019,20819.13
7235,2020,20453.56
7235,2021,21831.79
7235,2022,23272.5
7235,2023,24540.09
7235,2024,25417.06
7311,1980,9188.73
7311,1981,9826.43
7311,1982,11106.76
7311,1983,12159.85
7311,1984,12951.46
7311,1985,13495.51
7311,1986,15043.68
7311,1987,15548.97
7311,1988,16219.76
7311,1989,16824.44
7311,1990,17851.9
7311,1991,17721.69
7311,1992,19552.37
7311,1993,20819.64
7311,1994,21929.62
7311,1995,23267.83
7311,1996,22594.7
7311,1997,22409.68
7311,1998,24302.48
7311,1999,23325.19
7311,2000,24636.61
7311,2001,25913.22
7311,2002,25691.35
7311,2003,25653.09
7311,2004,25604.91
7311,2005,26549.59
7311,2006,27793.29
7311,2007,29788.22
7311,2008,30880.68
7311,2009,29867.27
7311,2010,30845.03
7311,2011,31304.39
7311,2012,32089.26
7311,2013,32260.49
7311,2014,32806.86
7311,2015,32640.3
7311,2016,32320.87
7311,2017,31762.13
7311,2018,34032.79
7311,2019,36874.43
7311,2020,36142.74
7311,2021,42852.05
7311,2022,45680.98
7311,2023,48168.5
7311,2024,49890.29
7312,1980,11616.06
7312,1981,12392.52
7312,1982,13886.46
7312,1983,15134.78
7312,1984,16104.21
7312,1985,16931.51
7312,1986,18976.32
7312,1987,19798.72
7312,1988,20928.71
7312,1989,21797.67
7312,1990,23050.05
7312,1991,22743.37
7312,1992,24874.33
7312,1993,26445.78
7312,1994,27736.19
7312,1995,30602.23
7312,1996,31813.6
7312,1997,31797.22
7312,1998,32562.63
7312,1999,34891.59
7312,2000,34693.66
7312,2001,33842.41
7312,2002,34425.39
7312,2003,36857.32
7312,2004,37579.61
7312,2005,35754.26
7312,2006,37347.46
7312,2007,38460.94
7312,2008,38911.63
7312,2009,37829.96
7312,2010,38929.25
7312,2011,40642.19
7312,2012,40302.56
7312,2013,40801.32
7312,2014,45402.8
7312,2015,46074.83
7312,2016,47864.42
7312,2017,46788.22
7312,2018,48176.12
7312,2019,49442.77
7312,2020,48477.92
7312,2021,57477.81
7312,2022,61270.76
7312,2023,64608.37
7312,2024,66917.17
7313,1980,11372.94
7313,1981,12062.11
7313,1982,13618.26
7313,1983,15127.74
7313,1984,16181.23
7313,1985,17003.66
7313,1986,19201.16
7313,1987,19701.96
7313,1988,20803.37
7313,1989,21684.36
7313,1990,23037.3
7313,1991,22882.86
7313,1992,25004.42
7313,1993,26617.46
7313,1994,27932.96
7313,1995,26845.34
7313,1996,25900.97
7313,1997,26132.52
7313,1998,27687.29
7313,1999,27845.82
7313,2000,28822.33
7313,2001,28701.91
7313,2002,28943.14
7313,2003,30377.79
7313,2004,31840.91
7313,2005,32460.82
7313,2006,33443.23
7313,2007,34029.75
7313,2008,33864.48
7313,2009,34175.39
7313,2010,34334.65
7313,2011,35417.26
7313,2012,36239.44
7313,2013,37406.36
7313,2014,38648.47
7313,2015,39451.57
7313,2016,41023.42
7313,2017,41297.07
7313,2018,42348.97
7313,2019,43269.35
7313,2020,42834.97
7313,2021,50786.76
7313,2022,54139.01
7313,2023,57087.88
7313,2024,59127.78
7314,1980,29777.63
7314,1981,31383.6
7314,1982,34771.17
7314,1983,37785.34
7314,1984,39971.32
7314,1985,41369
7314,1986,45911.24
7314,1987,46178.37
7314,1988,47496.09
7314,1989,48594.52
7314,1990,50715.29
7314,1991,49143.77
7314,1992,52787.37
7314,1993,55378.11
7314,1994,57167.48
7314,1995,60378.31
7314,1996,56841.22
7314,1997,57401.92
7314,1998,56800.63
7314,1999,57192.94
7314,2000,60707.57
7314,2001,57858.03
7314,2002,59826.08
7314,2003,58197.62
7314,2004,64591.99
7314,2005,61863.56
7314,2006,64870.5
7314,2007,68267.47
7314,2008,66880.27
7314,2009,64733.38
7314,2010,74265.54
7314,2011,76373
7314,2012,77805.47
7314,2013,75533.42
7314,2014,76555.14
7314,2015,82913.62
7314,2016,83718.24
7314,2017,84518.86
7314,2018,80206.5
7314,2019,80250.67
7314,2020,75905.05
7314,2021,89996.23
7314,2022,95935.91
7314,2023,101160.96
7314,2024,104776.46
7315,1980,18429.24
7315,1981,19486.04
7315,1982,22060.32
7315,1983,24262.08
7315,1984,25814.1
7315,1985,26841.67
7315,1986,29970.65
7315,1987,34393.22
7315,1988,36076.19
7315,1989,37485.15
7315,1990,39794.77
7315,1991,39290.07
7315,1992,43084.61
7315,1993,46077.71
7315,1994,48510.04
7315,1995,44803.61
7315,1996,44069.35
7315,1997,44590.45
7315,1998,44856.23
7315,1999,46652.56
7315,2000,48551.12
7315,2001,49196.19
7315,2002,47334.89
7315,2003,46368.37
7315,2004,45792.83
7315,2005,45484.1
7315,2006,45651.29
7315,2007,48074.84
7315,2008,48509
7315,2009,50231.22
7315,2010,51834
7315,2011,52916.23
7315,2012,54135.08
7315,2013,55025.16
7315,2014,54324.42
7315,2015,53538.32
7315,2016,54837.66
7315,2017,55552.03
7315,2018,56556.4
7315,2019,57277.35
7315,2020,58048.89
7315,2021,68825.36
7315,2022,73367.69
7315,2023,77363.57
7315,2024,80128.36
7316,1980,12255.8
7316,1981,12837.56
7316,1982,14282.67
7316,1983,15423.74
7316,1984,16230.95
7316,1985,16885.39
7316,1986,18598.24
7316,1987,18455.29
7316,1988,19036.77
7316,1989,19371.68
7316,1990,20119.95
7316,1991,19526.31
7316,1992,20963.93
7316,1993,21904.33
7316,1994,22517.1
7316,1995,22982.72
7316,1996,23480.5
7316,1997,22637.33
7316,1998,22917.09
7316,1999,22939.25
7316,2000,21991.6
7316,2001,22301.83
7316,2002,22592.26
7316,2003,23898.36
7316,2004,24486.36
7316,2005,23925.91
7316,2006,24468.45
7316,2007,24999.06
7316,2008,25593.9
7316,2009,25003.02
7316,2010,25477.19
7316,2011,26470.26
7316,2012,27297.32
7316,2013,28347.22
7316,2014,28427.97
7316,2015,29084.12
7316,2016,29711.3
7316,2017,30568.13
7316,2018,31245.63
7316,2019,32163.13
7316,2020,31656.97
7316,2021,37533.79
7316,2022,40011.17
7316,2023,42190.1
7316,2024,43698.33
7317,1980,9939.15
7317,1981,10594.25
7317,1982,12081.63
7317,1983,13257.82
7317,1984,14132
7317,1985,14731.47
7317,1986,16471.57
7317,1987,16470.66
7317,1988,17430.13
7317,1989,18181.5
7317,1990,19244.15
7317,1991,18972.47
7317,1992,20676.07
7317,1993,21817.51
7317,1994,22601.6
7317,1995,25434.05
7317,1996,25233.92
7317,1997,24986.7
7317,1998,25879.18
7317,1999,26157.38
7317,2000,26426.11
7317,2001,26882.72
7317,2002,27033.36
7317,2003,27324.36
7317,2004,27264.92
7317,2005,28705.82
7317,2006,28446.4
7317,2007,28769.21
7317,2008,29510.08
7317,2009,30353.01
7317,2010,32154.09
7317,2011,32416.12
7317,2012,33798.32
7317,2013,34476.61
7317,2014,35823.56
7317,2015,35864.8
7317,2016,37010.18
7317,2017,36919.3
7317,2018,37505.43
7317,2019,38806.05
7317,2020,37946.52
7317,2021,44991.55
7317,2022,47959.93
7317,2023,50573.12
7317,2024,52380.12
7318,1980,11852.01
7318,1981,12583.6
7318,1982,14132.22
7318,1983,15455.39
7318,1984,16441.49
7318,1985,17186.37
7318,1986,19446.93
7318,1987,19854.68
7318,1988,20643.31
7318,1989,21192.34
7318,1990,22402.73
7318,1991,21987.67
7318,1992,23931.33
7318,1993,25223.92
7318,1994,26138.72
7318,1995,29229.04
7318,1996,29970.84
7318,1997,28602.97
7318,1998,30311.96
7318,1999,31245.8
7318,2000,32599.48
7318,2001,32839.61
7318,2002,34303.19
7318,2003,33902.6
7318,2004,34162.74
7318,2005,34100.22
7318,2006,35518.78
7318,2007,36987.7
7318,2008,39877.65
7318,2009,39244.25
7318,2010,40166.97
7318,2011,42066.49
7318,2012,43197.23
7318,2013,45910.95
7318,2014,48506.02
7318,2015,48600.76
7318,2016,49467.47
7318,2017,50764.88
7318,2018,52627.05
7318,2019,54983.16
7318,2020,51015
7318,2021,60486.02
7318,2022,64477.21
7318,2023,67989.59
7318,2024,70418.77
7319,1980,12009.28
7319,1981,12527.16
7319,1982,13890.89
7319,1983,15028.36
7319,1984,15790.26
7319,1985,16364.94
7319,1986,18054.21
7319,1987,18190.87
7319,1988,18687
7319,1989,19158.73
7319,1990,20073.6
7319,1991,19556.18
7319,1992,21183.31
7319,1993,22236.42
7319,1994,22939.97
7319,1995,24330.94
7319,1996,23533.37
7319,1997,23412.07
7319,1998,23731.25
7319,1999,24545.17
7319,2000,24217.7
7319,2001,24583.06
7319,2002,24635.54
7319,2003,25914.06
7319,2004,26684.08
7319,2005,27060.73
7319,2006,28914.26
7319,2007,30048.54
7319,2008,28688.39
7319,2009,27187.26
7319,2010,29279.57
7319,2011,31181.05
7319,2012,35264.47
7319,2013,35441.94
7319,2014,35697.71
7319,2015,35884.38
7319,2016,35243.72
7319,2017,37341.14
7319,2018,38332.17
7319,2019,40580.78
7319,2020,39917.13
7319,2021,47327.35
7319,2022,50451.29
7319,2023,53198.99
7319,2024,55099.86
7320,1980,8591.76
7320,1981,9272.34
7320,1982,10626.51
7320,1983,11817.56
7320,1984,12836.29
7320,1985,13737.84
7320,1986,15572
7320,1987,16194.12
7320,1988,17278.5
7320,1989,18171.25
7320,1990,19519.06
7320,1991,19379.23
7320,1992,21233.72
7320,1993,22685.9
7320,1994,23831.02
7320,1995,26042.18
7320,1996,26961.78
7320,1997,25766.74
7320,1998,26319.45
7320,1999,27445.64
7320,2000,30213.05
7320,2001,29988.88
7320,2002,30577.69
7320,2003,30012.81
7320,2004,29158.28
7320,2005,30671.34
7320,2006,33712.34
7320,2007,38795.04
7320,2008,42701.2
7320,2009,39217.32
7320,2010,37555.26
7320,2011,38066.32
7320,2012,37593.37
7320,2013,40738.77
7320,2014,38834.65
7320,2015,42275.34
7320,2016,44335.18
7320,2017,44902.77
7320,2018,49616.82
7320,2019,49180.41
7320,2020,46273.31
7320,2021,54863.04
7320,2022,58484.21
7320,2023,61669.17
7320,2024,63874.67
7331,1980,4816.9
7331,1981,5207.5
7331,1982,5938.21
7331,1983,6590.26
7331,1984,7105.76
7331,1985,7471.88
7331,1986,8416.01
7331,1987,8802.66
7331,1988,9346.19
7331,1989,9809.08
7331,1990,10463.82
7331,1991,10380.83
7331,1992,11414.76
7331,1993,12136.66
7331,1994,12697.86
7331,1995,15261.77
7331,1996,15263
7331,1997,14747.85
7331,1998,15022.01
7331,1999,16553.39
7331,2000,15967.79
7331,2001,15860.25
7331,2002,16404.08
7331,2003,16966.23
7331,2004,16835.92
7331,2005,17195.78
7331,2006,18293.59
7331,2007,19675.72
7331,2008,19133.28
7331,2009,19168.19
7331,2010,20422.5
7331,2011,21458.7
7331,2012,22657.74
7331,2013,23250.74
7331,2014,23752.33
7331,2015,23329.67
7331,2016,23301.47
7331,2017,23571.28
7331,2018,25091.48
7331,2019,25388.89
7331,2020,24801.38
7331,2021,29405.71
7331,2022,31346.33
7331,2023,33053.6
7331,2024,34234.94
7332,1980,5890.23
7332,1981,6279.52
7332,1982,7051.48
7332,1983,7719.8
7332,1984,8224.83
7332,1985,8563.89
7332,1986,9557.59
7332,1987,9884.84
7332,1988,10403.1
7332,1989,10813.77
7332,1990,11499.21
7332,1991,11416.99
7332,1992,12587.77
7332,1993,13464.53
7332,1994,14108.82
7332,1995,15207.14
7332,1996,15305.99
7332,1997,15039.39
7332,1998,15094.6
7332,1999,15669.49
7332,2000,15717.23
7332,2001,15833.66
7332,2002,16090.19
