county,year,unemployed_regstat
7231,2009,2545.3236868293
7231,2010,2245.10937851683
7231,2011,2083.34508584561
7231,2012,2111
7231,2013,2341
7231,2014,2384
7231,2015,2297
7231,2016,2288
7231,2017,2200
7231,2018,1987
7231,2019,1910
7231,2020,2296
7232,2001,2414
7232,2002,2469
7232,2003,2454
7232,2004,2332
7232,2005,2539
7232,2006,2402
7232,2007,1915
7232,2008,1527
7232,2009,1756
7232,2010,1640
7232,2011,1477
7232,2012,1471
7232,2013,1636
7232,2014,1653
7232,2015,1640
7232,2016,1595
7232,2017,1553
7232,2018,1364
7232,2019,1299
7232,2020,1628
7233,2001,1664
7233,2002,1894
7233,2003,1996
7233,2004,2008
7233,2005,2351
7233,2006,1985
7233,2007,1726
7233,2008,1578
7233,2009,1602
7233,2010,1590
7233,2011,1406
7233,2012,1394
7233,2013,1562
7233,2014,1541
7233,2015,1437
7233,2016,1468
7233,2017,1411
7233,2018,1267
7233,2019,1255
7233,2020,1386
7235,2001,3704.76003087774
7235,2002,3785.03325662989
7235,2003,3796.06713384723
7235,2004,3549.71093374363
7235,2005,3487.05337837838
7235,2006,3108.05913665768
7235,2007,2512.47660624718
7235,2008,2320.08222174795
7235,2009,2693.67631317071
7235,2010,2672.89062148317
7235,2011,2539.65491415439
7235,2012,2567
7235,2013,2795
7235,2014,2826
7235,2015,2665
7235,2016,2626
7235,2017,2423
7235,2018,2145
7235,2019,2111
7235,2020,2581
7311,2001,1964
7311,2002,2123
7311,2003,2126
7311,2004,2143
7311,2005,2515
7311,2006,2401
7311,2007,1991
7311,2008,1731
7311,2009,1942
7311,2010,1812
7311,2011,1706
7311,2012,1617
7311,2013,1673
7311,2014,1733
7311,2015,1728
7311,2016,1758
7311,2017,1636
7311,2018,1508
7311,2019,1558
7311,2020,1871
7312,2001,5390
7312,2002,5524
7312,2003,5530
7312,2004,5582
7312,2005,6120
7312,2006,6400
7312,2007,5648
7312,2008,5028
7312,2009,5211
7312,2010,5133
7312,2011,5141
7312,2012,5225
7312,2013,5409
7312,2014,5268
7312,2015,4993
7312,2016,5102
7312,2017,4932
7312,2018,4808
7312,2019,4678
7312,2020,5188
7313,2001,1442
7313,2002,1534
7313,2003,1706
7313,2004,1628
7313,2005,1667
7313,2006,1547
7313,2007,1358
7313,2008,1184
7313,2009,1298
7313,2010,1246
7313,2011,1096
7313,2012,1091
7313,2013,1164
7313,2014,1222
7313,2015,1193
7313,2016,1295
7313,2017,1322
7313,2018,1266
7313,2019,1220
7313,2020,1560
7314,2001,6653
7314,2002,7416
7314,2003,8008
7314,2004,8617
7314,2005,10171
7314,2006,10232
7314,2007,8282
7314,2008,7328
7314,2009,7793
7314,2010,7546
7314,2011,7529
7314,2012,7546
7314,2013,7591
7314,2014,7676
7314,2015,7558
7314,2016,7655
7314,2017,7348
7314,2018,7025
7314,2019,7448
7314,2020,9044
7315,2001,6265
7315,2002,6803
7315,2003,7568
7315,2004,7810
7315,2005,9316
7315,2006,8569
7315,2007,7109
7315,2008,6212
7315,2009,6477
7315,2010,6222
7315,2011,6096
7315,2012,6216
7315,2013,6633
7315,2014,7023
7315,2015,7232
7315,2016,7418
7315,2017,7037
7315,2018,6472
7315,2019,6370
7315,2020,7490
7316,2001,1792
7316,2002,1877
7316,2003,1905
7316,2004,1884
7316,2005,2389
7316,2006,2188
7316,2007,1769
7316,2008,1493
7316,2009,1824
7316,2010,1777
7316,2011,1642
7316,2012,1588
7316,2013,1627
7316,2014,1562
7316,2015,1552
7316,2016,1628
7316,2017,1608
7316,2018,1448
7316,2019,1479
7316,2020,1818
7317,2001,2921
7317,2002,2938
7317,2003,3405
7317,2004,3691
7317,2005,3887
7317,2006,3212
7317,2007,3148
7317,2008,2847
7317,2009,3077
7317,2010,2865
7317,2011,2744
7317,2012,2688
7317,2013,2711
7317,2014,2694
7317,2015,2653
7317,2016,2627
7317,2017,2554
7317,2018,2425
7317,2019,2276
7317,2020,2447
7318,2001,2045
7318,2002,2144
7318,2003,2191
7318,2004,2185
7318,2005,2562
7318,2006,2400
7318,2007,1931
7318,2008,1802
7318,2009,2008
7318,2010,1808
7318,2011,1708
7318,2012,1670
7318,2013,1688
7318,2014,1708
7318,2015,1672
7318,2016,1645
7318,2017,1534
7318,2018,1516
7318,2019,1569
7318,2020,1806
7319,2001,3706
7319,2002,3842
7319,2003,4007
7319,2004,3867
7319,2005,4820
7319,2006,4419
7319,2007,3746
7319,2008,3172
7319,2009,3618
7319,2010,3786
7319,2011,3297
7319,2012,3392
7319,2013,3655
7319,2014,3676
7319,2015,3485
7319,2016,3619
7319,2017,3272
7319,2018,3014
7319,2019,3026
7319,2020,3817
7320,2001,1637
7320,2002,1720
7320,2003,1962
7320,2004,1967
7320,2005,2365
7320,2006,2053
7320,2007,1675
7320,2008,1471
7320,2009,1578
7320,2010,1490
7320,2011,1313
7320,2012,1302
7320,2013,1408
7320,2014,1396
7320,2015,1350
7320,2016,1284
7320,2017,1254
7320,2018,1024
7320,2019,1086
7320,2020,1244
7331,2001,3843
7331,2002,3993
7331,2003,4461
7331,2004,4599
7331,2005,5534
7331,2006,5280
7331,2007,3975
7331,2008,3209
7331,2009,3606
7331,2010,3365
7331,2011,3036
7331,2012,3060
7331,2013,3167
7331,2014,3050
7331,2015,2968
7331,2016,3000
7331,2017,2837
7331,2018,2648
7331,2019,2615
7331,2020,3197
7332,2001,3544
7332,2002,3874
7332,2003,3972
7332,2004,3866
7332,2005,4304
7332,2006,4078
7332,2007,3213
7332,2008,2570
7332,2009,3018
7332,2010,3063
7332,2011,2742
7332,2012,2748
7332,2013,2910
7332,2014,2842
7332,2015,2829
7332,2016,2799
7332,2017,2783
7332,2018,2562
7332,2019,2551
7332,2020,3156
7333,2001,3251
7333,2002,3526
7333,2003,3377
7333,2004,3225
7333,2005,3816
7333,2006,3385
7333,2007,2803
7333,2008,2247
7333,2009,2586
7333,2010,2389
7333,2011,2148
7333,2012,2168
7333,2013,2364
7333,2014,2230
7333,2015,2185
7333,2016,2142
7333,2017,2077
7333,2018,1892
7333,2019,1940
7333,2020,2361
7334,2001,3859
7334,2002,4215
7334,2003,4649
7334,2004,4545
7334,2005,4730
7334,2006,4307
7334,2007,3421
7334,2008,2849
7334,2009,3684
7334,2010,3544
7334,2011,3101
7334,2012,3080
7334,2013,3263
7334,2014,3222
7334,2015,3164
7334,2016,3051
7334,2017,3010
7334,2018,2792
7334,2019,2833
7334,2020,3369
7335,2001,3868
7335,2002,3960
7335,2003,4093
7335,2004,3969
7335,2005,4436
7335,2006,3975
7335,2007,3405
7335,2008,3083
7335,2009,3368
7335,2010,3214
7335,2011,2935
7335,2012,2939
7335,2013,3155
7335,2014,3107
7335,2015,2945
7335,2016,3031
7335,2017,2894
7335,2018,2670
7335,2019,2724
7335,2020,3112
7336,2001,3052
7336,2002,3067
7336,2003,3155
7336,2004,3106
7336,2005,3560
7336,2006,3348
7336,2007,2919
7336,2008,2335
7336,2009,2523
7336,2010,2260
7336,2011,1974
7336,2012,1954
7336,2013,1927
7336,2014,1839
7336,2015,1753
7336,2016,1708
7336,2017,1686
7336,2018,1646
7336,2019,1589
7336,2020,1784
7337,2001,3156
7337,2002,3357
7337,2003,3593
7337,2004,3367
7337,2005,3553
7337,2006,3319
7337,2007,2850
7337,2008,2351
7337,2009,2531
7337,2010,2385
7337,2011,2239
7337,2012,2212
7337,2013,2386
7337,2014,2395
7337,2015,2371
7337,2016,2459
7337,2017,2468
7337,2018,2291
7337,2019,2183
7337,2020,2694
7338,2001,3478
7338,2002,3829
7338,2003,4040
7338,2004,4186
7338,2005,4689
7338,2006,4511
7338,2007,3537
7338,2008,3106
7338,2009,3402
7338,2010,3143
7338,2011,2959
7338,2012,2911
7338,2013,3036
7338,2014,3054
7338,2015,2916
7338,2016,3006
7338,2017,3018
7338,2018,2875
7338,2019,3022
7338,2020,3758
7339,2001,5064
7339,2002,5672
7339,2003,6414
7339,2004,6327
7339,2005,7108
7339,2006,6540
7339,2007,5374
7339,2008,4690
7339,2009,5046
7339,2010,4958
7339,2011,4655
7339,2012,4583
7339,2013,4786
7339,2014,4627
7339,2015,4289
7339,2016,4362
7339,2017,4168
7339,2018,3946
7339,2019,4000
7339,2020,4945
7340,2001,3918
7340,2002,3945
7340,2003,4550
7340,2004,4471
7340,2005,4762
7340,2006,3707
7340,2007,2971
7340,2008,2662
7340,2009,2872
7340,2010,2820
7340,2011,2611
7340,2012,2400
7340,2013,2560
7340,2014,2446
7340,2015,2317
7340,2016,2303
7340,2017,2312
7340,2018,2018
7340,2019,1915
7340,2020,2149
8111,2001,16743
8111,2002,18573
8111,2003,21305
8111,2004,21649
8111,2005,29514
8111,2006,24982
8111,2007,19496
8111,2008,15568
8111,2009,18408
8111,2010,18247
8111,2011,16180
8111,2012,16625
8111,2013,18006
8111,2014,17747
8111,2015,17565
8111,2016,17243
8111,2017,15580
8111,2018,14275
8111,2019,13999
8111,2020,18616
8115,2001,8556
8115,2002,9107
8115,2003,10672
8115,2004,10742
8115,2005,11965
8115,2006,11650
8115,2007,9386
8115,2008,7727
8115,2009,9223
8115,2010,9106
8115,2011,7451
8115,2012,7051
8115,2013,7522
8115,2014,7072
8115,2015,6824
8115,2016,6669
8115,2017,6513
8115,2018,6011
8115,2019,6129
8115,2020,8227
8116,2001,9617
8116,2002,11002
8116,2003,12643
8116,2004,12864
8116,2005,15063
8116,2006,13880
8116,2007,11113
8116,2008,9349
8116,2009,12402
8116,2010,12744
8116,2011,10820
8116,2012,10013
8116,2013,9970
8116,2014,9802
8116,2015,9741
8116,2016,10297
8116,2017,10131
8116,2018,9420
8116,2019,9691
8116,2020,12555
8117,2001,5415
8117,2002,6256
8117,2003,7296
8117,2004,8039
8117,2005,9181
8117,2006,8245
8117,2007,6566
8117,2008,5228
8117,2009,7192
8117,2010,7514
8117,2011,5749
8117,2012,5392
8117,2013,5667
8117,2014,5498
8117,2015,5169
8117,2016,5473
8117,2017,5211
8117,2018,4794
8117,2019,5042
8117,2020,6851
8118,2001,10229
8118,2002,11433
8118,2003,13306
8118,2004,13099
8118,2005,14803
8118,2006,13970
8118,2007,11506
8118,2008,9987
8118,2009,13174
8118,2010,12900
8118,2011,10721
8118,2012,10422
8118,2013,10991
8118,2014,10755
8118,2015,10323
8118,2016,10370
8118,2017,10103
8118,2018,9095
8118,2019,8797
8118,2020,11142
8119,2001,8746
8119,2002,10180
8119,2003,11323
8119,2004,11528
8119,2005,13599
8119,2006,12905
8119,2007,10041
8119,2008,8340
8119,2009,10246
8119,2010,10273
8119,2011,8943
8119,2012,8419
8119,2013,8779
8119,2014,8733
8119,2015,8410
8119,2016,8365
8119,2017,7898
8119,2018,7106
8119,2019,7414
8119,2020,10395
8121,2001,4243
8121,2002,4776
8121,2003,5504
8121,2004,5721
8121,2005,6664
8121,2006,5468
8121,2007,4247
8121,2008,3602
8121,2009,4832
8121,2010,4691
8121,2011,3750
8121,2012,3766
8121,2013,4248
8121,2014,4056
8121,2015,3934
8121,2016,3845
8121,2017,3586
8121,2018,3439
8121,2019,3376
8121,2020,4384
8125,2001,7309
8125,2002,8217
8125,2003,9813
8125,2004,9810
8125,2005,11022
8125,2006,10323
8125,2007,8292
8125,2008,6907
8125,2009,8717
8125,2010,8257
8125,2011,6614
8125,2012,6333
8125,2013,7005
8125,2014,6590
8125,2015,6457
8125,2016,6622
8125,2017,6284
8125,2018,5883
8125,2019,5696
8125,2020,7548
8126,2001,2323
8126,2002,2833
8126,2003,3337
8126,2004,3369
8126,2005,3485
8126,2006,3032
8126,2007,2091
8126,2008,1914
8126,2009,2774
8126,2010,2414
8126,2011,1713
8126,2012,1808
8126,2013,1894
8126,2014,1877
8126,2015,1916
8126,2016,1973
8126,2017,1726
8126,2018,1536
8126,2019,1582
8126,2020,2144
8127,2001,4342
8127,2002,5146
8127,2003,6018
8127,2004,5794
8127,2005,5996
8127,2006,5480
8127,2007,3942
8127,2008,3288
8127,2009,4438
8127,2010,4033
8127,2011,3339
8127,2012,3337
8127,2013,3567
8127,2014,3741
8127,2015,3756
8127,2016,3719
8127,2017,3411
8127,2018,3097
8127,2019,3084
8127,2020,3873
8128,2001,3158
8128,2002,3794
8128,2003,4387
8128,2004,4499
8128,2005,4908
8128,2006,4152
8128,2007,3402
8128,2008,2835
8128,2009,3333
8128,2010,2827
8128,2011,2531
8128,2012,2421
8128,2013,2661
8128,2014,2548
8128,2015,2422
8128,2016,2431
8128,2017,2226
8128,2018,2009
8128,2019,1981
8128,2020,2717
8135,2001,3885
8135,2002,4318
8135,2003,5142
8135,2004,5553
8135,2005,5700
8135,2006,5258
8135,2007,3878
8135,2008,2920
8135,2009,3722
8135,2010,3803
8135,2011,3411
8135,2012,3227
8135,2013,3565
8135,2014,3714
8135,2015,3721
8135,2016,3768
8135,2017,3340
8135,2018,2736
8135,2019,2775
8135,2020,3615
8136,2001,8714
8136,2002,9539
8136,2003,10749
8136,2004,10865
8136,2005,11379
8136,2006,9893
8136,2007,7751
8136,2008,6092
8136,2009,8234
8136,2010,8209
8136,2011,6337
8136,2012,6125
8136,2013,6103
8136,2014,5929
8136,2015,6030
8136,2016,6023
8136,2017,5308
8136,2018,4751
8136,2019,4981
8136,2020,6541
8211,2001,1364
8211,2002,1552
8211,2003,1797
8211,2004,1837
8211,2005,2587
8211,2006,2326
8211,2007,1728
8211,2008,1602
8211,2009,1818
8211,2010,1778
8211,2011,1548
8211,2012,1438
8211,2013,1491
8211,2014,1514
8211,2015,1564
8211,2016,1550
8211,2017,1446
8211,2018,1356
8211,2019,1254
8211,2020,1654
8212,2001,9200
8212,2002,10143
8212,2003,11777
8212,2004,12033
8212,2005,12836
8212,2006,12490
8212,2007,10434
8212,2008,9261
8212,2009,9610
8212,2010,9246
8212,2011,8507
8212,2012,8423
8212,2013,8556
8212,2014,8543
8212,2015,8672
8212,2016,8127
8212,2017,7378
8212,2018,6821
8212,2019,6575
8212,2020,8408
8215,2001,9477
8215,2002,10725
8215,2003,12326
8215,2004,12595
8215,2005,13773
8215,2006,12420
8215,2007,10308
8215,2008,8234
8215,2009,9657
8215,2010,9324
8215,2011,7454
8215,2012,7338
8215,2013,7555
8215,2014,7786
8215,2015,7652
8215,2016,7788
8215,2017,7637
8215,2018,7049
8215,2019,7027
8215,2020,9208
8216,2001,5207
8216,2002,5769
8216,2003,6352
8216,2004,6300
8216,2005,7076
8216,2006,6747
8216,2007,5026
8216,2008,4319
8216,2009,5594
8216,2010,5410
8216,2011,4432
8216,2012,4440
8216,2013,4559
8216,2014,4517
8216,2015,4418
8216,2016,4475
8216,2017,3931
8216,2018,3703
8216,2019,3855
8216,2020,5163
8221,2001,3662
8221,2002,3844
8221,2003,4367
8221,2004,4690
8221,2005,5434
8221,2006,5364
8221,2007,4307
8221,2008,3768
8221,2009,3779
8221,2010,3803
8221,2011,3369
8221,2012,3465
8221,2013,3481
8221,2014,3634
8221,2015,3621
8221,2016,3307
8221,2017,3169
8221,2018,2951
8221,2019,3055
8221,2020,3874
8222,2001,14796
8222,2002,15298
8222,2003,16416
8222,2004,16276
8222,2005,19277
8222,2006,16634
8222,2007,12776
8222,2008,11390
8222,2009,12634
8222,2010,11006
8222,2011,9763
8222,2012,9287
8222,2013,9260
8222,2014,9442
8222,2015,9489
8222,2016,9157
8222,2017,8868
8222,2018,8134
8222,2019,9032
8222,2020,12365
8225,2001,3715
8225,2002,4173
8225,2003,4971
8225,2004,5135
8225,2005,5591
8225,2006,4898
8225,2007,3762
8225,2008,3255
8225,2009,4026
8225,2010,3768
8225,2011,3178
8225,2012,3033
8225,2013,3120
8225,2014,3058
8225,2015,3026
8225,2016,2973
8225,2017,2864
8225,2018,2553
8225,2019,2476
8225,2020,3106
8226,2001,14678
8226,2002,15703
8226,2003,17196
8226,2004,17666
8226,2005,19434
8226,2006,17275
8226,2007,12832
8226,2008,11363
8226,2009,13294
8226,2010,12724
8226,2011,10625
8226,2012,11412
8226,2013,12535
8226,2014,12793
8226,2015,12911
8226,2016,12523
8226,2017,11898
8226,2018,11114
8226,2019,10603
8226,2020,13128
8231,2001,4268
8231,2002,5047
8231,2003,5894
8231,2004,5960
8231,2005,6489
8231,2006,6559
8231,2007,4848
8231,2008,4295
8231,2009,5863
8231,2010,5376
8231,2011,4675
8231,2012,4605
8231,2013,4864
8231,2014,4714
8231,2015,4622
8231,2016,4617
8231,2017,4091
8231,2018,3763
8231,2019,3756
8231,2020,4964
8235,2001,2976
8235,2002,3461
8235,2003,4122
8235,2004,4366
8235,2005,5038
8235,2006,5039
8235,2007,3862
8235,2008,3173
8235,2009,3963
8235,2010,3669
8235,2011,3167
8235,2012,3118
8235,2013,3489
8235,2014,3399
8235,2015,3306
8235,2016,3103
8235,2017,2857
8235,2018,2503
8235,2019,2576
8235,2020,3372
8236,2001,4314
8236,2002,4701
8236,2003,5567
8236,2004,5388
8236,2005,5613
8236,2006,5138
8236,2007,3744
8236,2008,3112
8236,2009,4530
8236,2010,4063
8236,2011,2976
8236,2012,2760
8236,2013,2876
8236,2014,2962
8236,2015,3036
8236,2016,3001
8236,2017,2901
8236,2018,2538
8236,2019,2603
8236,2020,3767
8237,2001,2485
8237,2002,2948
8237,2003,3483
8237,2004,3565
8237,2005,4085
8237,2006,3987
8237,2007,2787
8237,2008,2445
8237,2009,3132
8237,2010,2845
8237,2011,2389
8237,2012,2512
8237,2013,2664
8237,2014,2470
8237,2015,2251
8237,2016,2261
8237,2017,2098
8237,2018,1890
8237,2019,1914
8237,2020,2683
8311,2001,7156
8311,2002,7422
8311,2003,8002
8311,2004,7712
8311,2005,9167
8311,2006,9215
8311,2007,7856
8311,2008,7067
8311,2009,6915
8311,2010,6537
8311,2011,6342
8311,2012,6324
8311,2013,6659
8311,2014,6814
8311,2015,6961
8311,2016,6877
8311,2017,6362
8311,2018,6013
8311,2019,6087
8311,2020,7195
8315,2001,5251
8315,2002,5822
8315,2003,6395
8315,2004,6275
8315,2005,7086
8315,2006,6438
8315,2007,5193
8315,2008,4807
8315,2009,5495
8315,2010,5178
8315,2011,4532
8315,2012,4360
8315,2013,4548
8315,2014,4650
8315,2015,4640
8315,2016,4594
8315,2017,4358
8315,2018,4086
8315,2019,4017
8315,2020,5030
8316,2001,3628
8316,2002,4248
8316,2003,4787
8316,2004,4783
8316,2005,4666
8316,2006,4093
8316,2007,3166
8316,2008,2763
8316,2009,3328
8316,2010,3070
8316,2011,2726
8316,2012,2580
8316,2013,2854
8316,2014,2932
8316,2015,2868
8316,2016,2775
8316,2017,2563
8316,2018,2420
8316,2019,2426
8316,2020,3123
8317,2001,9282
8317,2002,11072
8317,2003,12991
8317,2004,13281
8317,2005,15106
8317,2006,13624
8317,2007,10444
8317,2008,8215
8317,2009,10771
8317,2010,10149
8317,2011,8160
8317,2012,8358
8317,2013,8756
8317,2014,8510
8317,2015,8129
8317,2016,8106
8317,2017,7777
8317,2018,7285
8317,2019,7368
8317,2020,9282
8325,2001,2862
8325,2002,3454
8325,2003,3973
8325,2004,3878
8325,2005,4294
8325,2006,4005
8325,2007,2955
8325,2008,2522
8325,2009,3688
8325,2010,3214
8325,2011,2274
8325,2012,2324
8325,2013,2498
8325,2014,2238
8325,2015,2233
8325,2016,2363
8325,2017,2045
8325,2018,1750
8325,2019,1871
8325,2020,2742
8326,2001,4538
8326,2002,5816
8326,2003,7188
8326,2004,7433
8326,2005,7877
8326,2006,6866
8326,2007,5168
8326,2008,4263
8326,2009,6374
8326,2010,5521
8326,2011,4068
8326,2012,3963
8326,2013,4380
8326,2014,4156
8326,2015,4079
8326,2016,4149
8326,2017,3658
8326,2018,3291
8326,2019,3576
8326,2020,5393
8327,2001,3040
8327,2002,3414
8327,2003,3997
8327,2004,4060
8327,2005,4403
8327,2006,3676
8327,2007,2882
8327,2008,2397
8327,2009,3677
8327,2010,3524
8327,2011,2377
8327,2012,2118
8327,2013,2344
8327,2014,2154
8327,2015,2108
8327,2016,2177
8327,2017,2152
8327,2018,1962
8327,2019,2183
8327,2020,3147
8335,2001,7774
8335,2002,8768
8335,2003,9638
8335,2004,9249
8335,2005,9894
8335,2006,8858
8335,2007,7085
8335,2008,6152
8335,2009,7376
8335,2010,7347
8335,2011,6218
8335,2012,6057
8335,2013,6253
8335,2014,6148
8335,2015,6014
8335,2016,5749
8335,2017,5358
8335,2018,4954
8335,2019,4942
8335,2020,6797
8336,2001,6025
8336,2002,6130
8336,2003,6486
8336,2004,6462
8336,2005,7536
8336,2006,6878
8336,2007,5734
8336,2008,4911
8336,2009,5791
8336,2010,5482
8336,2011,4915
8336,2012,4580
8336,2013,4596
8336,2014,4388
8336,2015,4223
8336,2016,4172
8336,2017,4072
8336,2018,4027
8336,2019,4404
8336,2020,5984
8337,2001,4590
8337,2002,4482
8337,2003,4739
8337,2004,4776
8337,2005,5475
8337,2006,4967
8337,2007,3926
8337,2008,3233
8337,2009,3835
8337,2010,3600
8337,2011,2893
8337,2012,2766
8337,2013,2825
8337,2014,2784
8337,2015,2679
8337,2016,2893
8337,2017,2923
8337,2018,2647
8337,2019,2772
8337,2020,3680
8415,2001,6253
8415,2002,6807
8415,2003,7835
8415,2004,7862
8415,2005,8465
8415,2006,7860
8415,2007,6240
8415,2008,5336
8415,2009,7440
8415,2010,7346
8415,2011,6208
8415,2012,5724
8415,2013,6009
8415,2014,5753
8415,2015,5689
8415,2016,5982
8415,2017,5577
8415,2018,5130
8415,2019,5295
8415,2020,7012
8416,2001,5038
8416,2002,5432
8416,2003,6336
8416,2004,6302
8416,2005,6661
8416,2006,6662
8416,2007,5369
8416,2008,4268
8416,2009,4706
8416,2010,4801
8416,2011,3939
8416,2012,3685
8416,2013,3874
8416,2014,3754
8416,2015,3777
8416,2016,3783
8416,2017,3561
8416,2018,3380
8416,2019,3286
8416,2020,4218
8417,2001,5257
8417,2002,5744
8417,2003,6919
8417,2004,7095
8417,2005,8136
8417,2006,7577
8417,2007,5911
8417,2008,4619
8417,2009,5754
8417,2010,5476
8417,2011,4284
8417,2012,4236
8417,2013,4341
8417,2014,4223
8417,2015,3938
8417,2016,3747
8417,2017,3548
8417,2018,3302
8417,2019,3402
8417,2020,4384
8421,2001,3411
8421,2002,4023
8421,2003,4550
8421,2004,4805
8421,2005,5983
8421,2006,5047
8421,2007,3624
8421,2008,2935
8421,2009,3561
8421,2010,3316
8421,2011,2744
8421,2012,2977
8421,2013,3214
8421,2014,3059
8421,2015,2976
8421,2016,2892
8421,2017,2608
8421,2018,2332
8421,2019,2380
8421,2020,3076
8425,2001,3952
8425,2002,4619
8425,2003,5212
8425,2004,5241
8425,2005,6058
8425,2006,4860
8425,2007,3450
8425,2008,2777
8425,2009,4012
8425,2010,3760
8425,2011,2960
8425,2012,3105
8425,2013,3322
8425,2014,2963
8425,2015,2976
8425,2016,3220
8425,2017,2972
8425,2018,2555
8425,2019,2637
8425,2020,3597
8426,2001,3450
8426,2002,3999
8426,2003,4725
8426,2004,4734
8426,2005,5425
8426,2006,4066
8426,2007,3022
8426,2008,2346
8426,2009,3620
8426,2010,3479
8426,2011,2597
8426,2012,2679
8426,2013,2993
8426,2014,2790
8426,2015,2717
8426,2016,2797
8426,2017,2721
8426,2018,2366
8426,2019,2297
8426,2020,3185
8435,2001,4446
8435,2002,5017
8435,2003,5595
8435,2004,5451
8435,2005,5946
8435,2006,4986
8435,2007,3950
8435,2008,3554
8435,2009,4283
8435,2010,4170
8435,2011,3397
8435,2012,3069
8435,2013,3193
8435,2014,3247
8435,2015,3367
8435,2016,3349
8435,2017,3352
8435,2018,3026
8435,2019,2855
8435,2020,3868
8436,2001,5245
8436,2002,6147
8436,2003,6923
8436,2004,6845
8436,2005,7509
8436,2006,6403
8436,2007,5002
8436,2008,4195
8436,2009,5394
8436,2010,5210
8436,2011,3944
8436,2012,3931
8436,2013,4171
8436,2014,4296
8436,2015,4327
8436,2016,4628
8436,2017,4464
8436,2018,4025
8436,2019,3874
8436,2020,5251
8437,2001,3701
8437,2002,4037
8437,2003,4486
8437,2004,4699
8437,2005,5073
8437,2006,4524
8437,2007,3428
8437,2008,2795
8437,2009,3510
8437,2010,3397
8437,2011,2635
8437,2012,2592
8437,2013,2692
8437,2014,2621
8437,2015,2567
8437,2016,2488
8437,2017,2313
8437,2018,2049
8437,2019,2006
8437,2020,2676
9161,2001,3652
9161,2002,4208
9161,2003,4893
9161,2004,5133
9161,2005,5270
9161,2006,4606
9161,2007,3370
9161,2008,2604
9161,2009,3150
9161,2010,3044
9161,2011,2541
9161,2012,2480
9161,2013,2539
9161,2014,2653
9161,2015,2433
9161,2016,2373
9161,2017,2466
9161,2018,2345
9161,2019,2379
9161,2020,3110
9162,2001,31096
9162,2002,39640
9162,2003,48531
9162,2004,47064
9162,2005,60625
9162,2006,54533
9162,2007,44551
9162,2008,38604
9162,2009,43273
9162,2010,41342
9162,2011,37950
9162,2012,36984
9162,2013,39775
9162,2014,40728
9162,2015,39897
9162,2016,37969
9162,2017,35718
9162,2018,32465
9162,2019,30557
9162,2020,42525
9163,2001,1692
9163,2002,1977
9163,2003,2532
9163,2004,2499
9163,2005,3050
9163,2006,2737
9163,2007,2265
9163,2008,1893
9163,2009,2002
9163,2010,1876
9163,2011,1555
9163,2012,1568
9163,2013,1632
9163,2014,1704
9163,2015,1700
9163,2016,1619
9163,2017,1565
9163,2018,1422
9163,2019,1381
9163,2020,1853
9171,2001,3189
9171,2002,3453
9171,2003,3809
9171,2004,3946
9171,2005,4603
9171,2006,4005
9171,2007,2994
9171,2008,2246
9171,2009,2727
9171,2010,2443
9171,2011,2075
9171,2012,2050
9171,2013,2138
9171,2014,2110
9171,2015,2112
9171,2016,2075
9171,2017,2041
9171,2018,1820
9171,2019,1758
9171,2020,2153
9172,2001,2415
9172,2002,2725
9172,2003,2941
9172,2004,2954
9172,2005,3252
9172,2006,2871
9172,2007,2139
9172,2008,1713
9172,2009,1962
9172,2010,1790
9172,2011,1714
9172,2012,1720
9172,2013,1999
9172,2014,2045
9172,2015,2123
9172,2016,2083
9172,2017,1993
9172,2018,1829
9172,2019,1733
9172,2020,2208
9173,2001,2184
9173,2002,2525
9173,2003,3181
9173,2004,3485
9173,2005,3842
9173,2006,3404
9173,2007,2452
9173,2008,1911
9173,2009,2266
9173,2010,2191
9173,2011,1689
9173,2012,1753
9173,2013,1942
9173,2014,1833
9173,2015,1779
9173,2016,1898
9173,2017,1672
9173,2018,1462
9173,2019,1471
9173,2020,2002
9174,2001,2268
9174,2002,2757
9174,2003,3484
9174,2004,3636
9174,2005,3946
9174,2006,3566
9174,2007,2695
9174,2008,2049
9174,2009,2429
9174,2010,2319
9174,2011,2000
9174,2012,1845
9174,2013,1983
9174,2014,1999
9174,2015,1948
9174,2016,2098
9174,2017,1949
9174,2018,1787
9174,2019,1641
9174,2020,2488
9175,2001,1610
9175,2002,2071
9175,2003,2759
9175,2004,2810
9175,2005,3103
9175,2006,2875
9175,2007,2227
9175,2008,1761
9175,2009,1999
9175,2010,1939
9175,2011,1631
9175,2012,1611
9175,2013,1734
9175,2014,1739
9175,2015,1593
9175,2016,1706
9175,2017,1518
9175,2018,1479
9175,2019,1453
9175,2020,1968
9176,2001,2136
9176,2002,2402
9176,2003,2532
9176,2004,2433
9176,2005,2658
9176,2006,2121
9176,2007,1391
9176,2008,1080
9176,2009,1483
9176,2010,1308
9176,2011,974
9176,2012,856
9176,2013,945
9176,2014,970
9176,2015,933
9176,2016,1006
9176,2017,1079
9176,2018,974
9176,2019,1031
9176,2020,1506
9177,2001,1684
9177,2002,2154
9177,2003,2610
9177,2004,2586
9177,2005,2787
9177,2006,2573
9177,2007,2116
9177,2008,1655
9177,2009,1932
9177,2010,1922
9177,2011,1524
9177,2012,1451
9177,2013,1584
9177,2014,1616
9177,2015,1508
